i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
59,4,5,2,2,2,4,16,36,2,0.5666050910949707,0.00011849403381347656,0.0003178119659423828
59,5,5,2,2,2,5,22,44,1,1.2380807399749756,0.0001385211944580078,0.0006575584411621094
59,6,5,2,2,2,6,28,60,2,0.8053426742553711,0.00016260147094726562,0.0009627342224121094
60,3,5,2,2,2,3,12,12,1,0.21001958847045898,9.012222290039062e-05,9.393692016601562e-05
60,4,5,2,2,2,4,15,17,1,0.5016767978668213,0.00011587142944335938,0.00013685226440429688
60,5,5,2,2,2,5,19,21,1,0.5131523609161377,0.0001575946807861328,0.00022864341735839844
60,6,5,2,2,2,6,23,29,1,0.6579408645629883,0.00012612342834472656,0.0002970695495605469
61,3,5,2,2,2,3,15,9,1,0.28843212127685547,9.012222290039062e-05,8.130073547363281e-05
61,4,5,2,2,2,4,20,12,1,0.40192270278930664,0.00011229515075683594,0.0001246929168701172
61,5,5,2,2,2,5,25,15,1,0.4645097255706787,0.00011372566223144531,0.00021123886108398438
61,6,5,2,2,2,6,28,22,1,0.5922110080718994,0.0002486705780029297,0.00034117698669433594
62,3,5,2,2,2,3,12,34,8,0.36943626403808594,0.000209808349609375,0.0005097389221191406
62,4,5,2,2,2,4,15,38,16,0.5045905113220215,0.00012755393981933594,0.001302957534790039
62,5,5,2,2,2,5,19,56,32,1.7337899208068848,0.00019812583923339844,0.0025463104248046875
62,6,5,2,2,2,6,25,80,64,2.1920337677001953,0.00031065940856933594,0.008112430572509766
63,3,5,2,2,2,3,16,28,8,0.413607120513916,9.799003601074219e-05,0.0003859996795654297
63,4,5,2,2,2,4,21,48,16,0.6524903774261475,0.0001125335693359375,0.0011103153228759766
63,5,5,2,2,2,5,26,64,32,0.826897382736206,0.00012874603271484375,0.00275421142578125
63,6,5,2,2,2,6,32,96,64,2.956364154815674,0.00037670135498046875,0.013404369354248047
64,3,5,2,2,2,3,12,27,12,1.2188184261322021,0.0002682209014892578,0.0006527900695800781
64,4,5,2,2,2,4,21,72,24,0.6578834056854248,0.00011038780212402344,0.0031592845916748047
64,5,5,2,2,2,5,25,69,48,0.5487973690032959,0.00019621849060058594,0.0018565654754638672
64,6,5,2,2,2,6,34,102,96,0.7333569526672363,0.00015020370483398438,0.015781402587890625
65,3,5,2,2,2,3,8,10,2,0.33495116233825684,0.00011157989501953125,0.000133514404296875
65,4,5,2,2,2,4,10,14,3,1.5862200260162354,0.00016951560974121094,0.00023174285888671875
65,5,5,2,2,2,5,14,20,4,0.4724457263946533,0.00017261505126953125,0.00046253204345703125
65,6,5,2,2,2,6,14,18,3,0.42017459869384766,0.00016450881958007812,0.00024628639221191406
66,3,5,2,2,2,3,30,114,70,0.44569921493530273,0.00012731552124023438,0.0041887760162353516
66,4,5,2,2,2,4,40,152,289,0.6318647861480713,0.00010943412780761719,0.04420065879821777
66,5,5,2,2,2,5,52,250,1024,0.8192298412322998,0.00019502639770507812,0.8768234252929688
66,6,5,2,2,2,6,68,402,4102,1.0666978359222412,0.0003154277801513672,0.9785785675048828
67,3,5,2,2,2,3,9,15,9,0.2864212989807129,0.00010275840759277344,0.0002410411834716797
67,4,5,2,2,2,4,12,20,17,0.3151116371154785,0.00010752677917480469,0.0004329681396484375
67,5,5,2,2,2,5,18,44,32,0.5392520427703857,0.00013566017150878906,0.00124359130859375
67,6,5,2,2,2,6,24,80,64,0.702735185623169,0.0002052783966064453,0.010348320007324219
68,3,5,2,2,2,3,6,6,1,0.21863341331481934,0.0001327991485595703,0.00011324882507324219
68,4,5,2,2,2,4,10,18,1,0.42119622230529785,0.0001385211944580078,0.00015473365783691406
68,5,5,2,2,2,5,13,27,1,0.5444290637969971,0.00018668174743652344,0.0002484321594238281
68,6,5,2,2,2,6,14,22,1,0.5728342533111572,0.00016880035400390625,0.0002193450927734375
69,3,5,2,2,2,3,24,66,28,0.36449265480041504,0.0001323223114013672,0.0034401416778564453
69,4,5,2,2,2,4,24,56,80,0.6918585300445557,0.00010728836059570312,0.006530284881591797
69,5,5,2,2,2,5,30,70,96,0.3883388042449951,0.00014519691467285156,0.012008905410766602
69,6,5,2,2,2,6,42,152,640,0.7858657836914062,0.0003528594970703125,0.14783310890197754
70,3,5,2,2,2,3,12,20,8,0.38604307174682617,9.393692016601562e-05,0.0003325939178466797
