i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
8,6,25,2,2,2,6,2,2,2.713837835006416,,18.0,
8,6,25,2,2,2,6,2,3,2.6420038340147585,,18.0,
8,6,25,2,2,2,6,3,1,0.00023609900381416082,,,1.0
8,6,25,2,2,2,6,3,2,12.341263622045517,,,1.0
8,6,25,2,2,2,6,3,3,12.355024183983915,,,1.0
8,6,30,2,2,2,6,1,1,15.988177651015576,98.0,,
8,6,30,2,2,2,6,1,2,7.5161999950069,98.0,,
8,6,30,2,2,2,6,1,3,7.41014292195905,98.0,,
8,6,30,2,2,2,6,2,1,0.0011437700013630092,,240.0,
8,6,30,2,2,2,6,2,2,2.6511070449487306,,240.0,
8,6,30,2,2,2,6,2,3,2.669581675028894,,240.0,
8,6,30,2,2,2,6,3,1,2.176888226007577,,,1728.0
8,6,30,2,2,2,6,3,2,13.052352880011313,,,1728.0
8,6,30,2,2,2,6,3,3,12.289586222032085,,,1728.0
9,6,5,2,2,2,6,1,1,0.4572864209767431,34.0,,
9,6,5,2,2,2,6,1,2,2.0212087809923105,34.0,,
9,6,5,2,2,2,6,1,3,2.223914855043404,34.0,,
9,6,5,2,2,2,6,2,1,0.0005599710275419056,,73.0,
9,6,5,2,2,2,6,2,2,2.0751924570067786,,73.0,
9,6,5,2,2,2,6,2,3,2.07534201501403,,73.0,
9,6,5,2,2,2,6,3,1,0.0015489610377699137,,,3.0
9,6,5,2,2,2,6,3,2,10.342692201957107,,,3.0
9,6,5,2,2,2,6,3,3,10.3767056199722,,,3.0
9,6,10,2,2,2,6,1,1,1.0681645959848538,21.0,,
9,6,10,2,2,2,6,1,2,2.437251052004285,21.0,,
9,6,10,2,2,2,6,1,3,2.4807408769847825,21.0,,
9,6,10,2,2,2,6,2,1,0.00041684595635160804,,42.0,
9,6,10,2,2,2,6,2,2,2.1307064890279435,,42.0,
9,6,10,2,2,2,6,2,3,2.1537953370134346,,42.0,
9,6,10,2,2,2,6,3,1,0.006003294023685157,,,64.0
9,6,10,2,2,2,6,3,2,10.321273928042501,,,64.0
9,6,10,2,2,2,6,3,3,10.390397643961478,,,64.0
9,6,15,2,2,2,6,1,1,3.5555971049470827,68.0,,
9,6,15,2,2,2,6,1,2,3.194261120981537,68.0,,
9,6,15,2,2,2,6,1,3,3.428193640022073,68.0,,
9,6,15,2,2,2,6,2,1,0.0010833070264197886,,504.0,
9,6,15,2,2,2,6,2,2,2.061814056010917,,504.0,
9,6,15,2,2,2,6,2,3,2.105157768004574,,504.0,
9,6,15,2,2,2,6,3,1,7.543791724019684,,,46656.0
9,6,15,2,2,2,6,3,2,12.81646229798207,,,46656.0
9,6,15,2,2,2,6,3,3,7.31683529302245,,,46656.0
9,6,20,2,2,2,6,1,1,3.5421613400103524,18.0,,
9,6,20,2,2,2,6,1,2,2.2053782389848493,18.0,,
9,6,20,2,2,2,6,1,3,2.1601119550177827,18.0,,
9,6,20,2,2,2,6,2,1,0.0005510759656317532,,5.0,
9,6,20,2,2,2,6,2,2,0.9135978249832988,,5.0,
9,6,20,2,2,2,6,2,3,0.9073493240284733,,5.0,
9,6,20,2,2,2,6,3,1,0.00010804797057062387,,,0.0
9,6,20,2,2,2,6,3,2,0.7826559300301597,,,0.0
9,6,20,2,2,2,6,3,3,0.00014464400010183454,,,0.0
9,6,25,2,2,2,6,1,1,17.05659150198335,108.0,,
9,6,25,2,2,2,6,1,2,5.788026950962376,108.0,,
9,6,25,2,2,2,6,1,3,5.807722878002096,108.0,,
9,6,25,2,2,2,6,2,1,0.001330093014985323,,468.0,
9,6,25,2,2,2,6,2,2,0.9411122539895587,,468.0,
9,6,25,2,2,2,6,2,3,0.9468671029899269,,468.0,
9,6,25,2,2,2,6,3,1,38.12171508400934,,,46656.0
9,6,25,2,2,2,6,3,2,15.80568549898453,,,46656.0
9,6,25,2,2,2,6,3,3,15.765076580981258,,,46656.0
9,6,30,2,2,2,6,1,1,5.447896548022982,70.0,,
9,6,30,2,2,2,6,1,2,2.708663602010347,70.0,,
9,6,30,2,2,2,6,1,3,2.5045381910167634,70.0,,
9,6,30,2,2,2,6,2,1,0.0012651450233533978,,400.0,
9,6,30,2,2,2,6,2,2,0.8003189830342308,,400.0,
9,6,30,2,2,2,6,2,3,0.7964673720416613,,400.0,
9,6,30,2,2,2,6,3,1,0.870352539990563,,,15625.0
9,6,30,2,2,2,6,3,2,3.948326430050656,,,15625.0
9,6,30,2,2,2,6,3,3,4.051316266006324,,,15625.0
10,6,5,2,2,2,6,1,1,0.3779600179987028,21.0,,
10,6,5,2,2,2,6,1,2,0.6932313659926876,21.0,,
10,6,5,2,2,2,6,1,3,0.703519876988139,21.0,,
10,6,5,2,2,2,6,2,1,0.0003309259773232043,,39.0,
10,6,5,2,2,2,6,2,2,0.5644834389677271,,39.0,
10,6,5,2,2,2,6,2,3,0.5624492529896088,,39.0,
10,6,5,2,2,2,6,3,1,0.0024949139915406704,,,22.0
10,6,5,2,2,2,6,3,2,2.746833893004805,,,22.0
10,6,5,2,2,2,6,3,3,2.7228916729800403,,,22.0
10,6,10,2,2,2,6,1,1,0.58328329998767,18.0,,
10,6,10,2,2,2,6,1,2,0.6510701189981773,18.0,,
10,6,10,2,2,2,6,1,3,0.6445926729938947,18.0,,
10,6,10,2,2,2,6,2,1,0.00035000400384888053,,24.0,
10,6,10,2,2,2,6,2,2,0.5865451899589971,,24.0,
10,6,10,2,2,2,6,2,3,0.5715370349935256,,24.0,
10,6,10,2,2,2,6,3,1,0.000631103990599513,,,8.0
10,6,10,2,2,2,6,3,2,2.7420839900150895,,,8.0
10,6,10,2,2,2,6,3,3,2.9089972430374473,,,8.0
10,6,15,2,2,2,6,1,1,1.7438430670299567,34.0,,
10,6,15,2,2,2,6,1,2,1.3460978640359826,34.0,,
10,6,15,2,2,2,6,1,3,1.1093453859793954,34.0,,
10,6,15,2,2,2,6,2,1,0.0008469090098515153,,114.0,
10,6,15,2,2,2,6,2,2,0.5958136069821194,,114.0,
10,6,15,2,2,2,6,2,3,0.5973478410160169,,114.0,
10,6,15,2,2,2,6,3,1,0.1629658339661546,,,729.0
10,6,15,2,2,2,6,3,2,2.915209488943219,,,729.0
10,6,15,2,2,2,6,3,3,2.8953986940323375,,,729.0
10,6,20,2,2,2,6,1,1,3.4620398299884982,78.0,,
10,6,20,2,2,2,6,1,2,1.8731851570191793,78.0,,
10,6,20,2,2,2,6,1,3,1.7564485419425182,78.0,,
10,6,20,2,2,2,6,2,1,0.0009251409792341292,,504.0,
10,6,20,2,2,2,6,2,2,0.6118027790216729,,504.0,
10,6,20,2,2,2,6,2,3,0.6041063630254939,,504.0,
10,6,20,2,2,2,6,3,1,38.48811606597155,,,46656.0
10,6,20,2,2,2,6,3,2,14.965600698022172,,,46656.0
10,6,20,2,2,2,6,3,3,14.968319678970147,,,46656.0
10,6,25,2,2,2,6,1,1,5.591252640995663,34.0,,
10,6,25,2,2,2,6,1,2,2.6472222529700957,34.0,,
10,6,25,2,2,2,6,1,3,2.677620398986619,34.0,,
10,6,25,2,2,2,6,2,1,0.0009386690217070282,,42.0,
10,6,25,2,2,2,6,2,2,0.6712029000045732,,42.0,
10,6,25,2,2,2,6,2,3,0.6709708859561943,,42.0,
10,6,25,2,2,2,6,3,1,0.00011881696991622448,,,0.0
10,6,25,2,2,2,6,3,2,0.512311611964833,,,0.0
10,6,25,2,2,2,6,3,3,0.0001733790268190205,,,0.0
10,6,30,2,2,2,6,1,1,23.494767975993454,66.0,,
10,6,30,2,2,2,6,1,2,4.524546171945985,66.0,,
10,6,30,2,2,2,6,1,3,4.302664201008156,66.0,,
10,6,30,2,2,2,6,2,1,0.0009473799727857113,,90.0,
10,6,30,2,2,2,6,2,2,0.8778627080027945,,90.0,
10,6,30,2,2,2,6,2,3,0.8307291170349345,,90.0,
10,6,30,2,2,2,6,3,1,0.02546504099154845,,,216.0
10,6,30,2,2,2,6,3,2,2.6200581670273095,,,216.0
10,6,30,2,2,2,6,3,3,2.628544450039044,,,216.0
