,i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
151,76,10,5,3,2,2,20,20,1,0.3033864498138428,0.00014710426330566406,0.0001366138458251953
152,77,10,5,4,2,2,28,25,1,0.242659330368042,0.00012731552124023438,9.846687316894531e-05
153,77,10,5,3,2,2,30,30,1,0.255615234375,0.0001342296600341797,0.0002276897430419922
154,78,10,5,4,2,2,19,16,0,0.2809605598449707,0.00017690658569335938,4.458427429199219e-05
155,78,10,5,3,2,2,20,20,1,0.2897655963897705,0.00015020370483398438,0.00014066696166992188
156,79,10,5,4,2,2,19,17,1,0.24180078506469727,0.00023293495178222656,0.000141143798828125
157,79,10,5,3,2,2,20,20,1,0.2529902458190918,0.00016570091247558594,0.00015306472778320312
158,80,10,5,4,2,2,19,17,1,0.21892118453979492,0.0002338886260986328,8.177757263183594e-05
159,80,10,5,3,2,2,20,20,1,0.20798206329345703,0.00018715858459472656,0.00020432472229003906
160,81,10,5,4,2,2,29,17,1,0.2611851692199707,0.0001323223114013672,7.987022399902344e-05
161,81,10,5,3,2,2,30,20,1,0.26003265380859375,0.00014019012451171875,0.00013136863708496094
162,82,10,5,4,2,2,38,68,1024,0.27087926864624023,0.00016379356384277344,0.024194717407226562
163,82,10,5,3,2,2,40,80,1024,0.28365325927734375,0.0004029273986816406,0.13675856590270996
164,83,10,5,4,2,2,19,17,1,0.25845932960510254,0.00012731552124023438,7.963180541992188e-05
165,83,10,5,3,2,2,20,20,1,0.2655060291290283,0.00014257431030273438,0.0001342296600341797
166,84,10,5,4,2,2,38,68,1024,0.3328564167022705,0.00018787384033203125,0.02410578727722168
167,84,10,5,3,2,2,40,80,1024,0.35239338874816895,0.00018739700317382812,0.11115860939025879
168,85,10,5,4,2,2,19,17,1,0.24689745903015137,0.00012803077697753906,7.915496826171875e-05
169,85,10,5,3,2,2,20,20,1,0.24211430549621582,0.0003204345703125,0.00036454200744628906
170,86,10,5,4,2,2,38,68,1024,0.311906099319458,0.0001323223114013672,0.022623300552368164
171,86,10,5,3,2,2,40,80,1024,0.3497035503387451,0.00014662742614746094,0.10532927513122559
172,87,10,5,4,2,2,39,105,59049,0.4570472240447998,0.0002732276916503906,1.0930652618408203
173,87,10,5,3,2,2,40,120,59049,0.5417437553405762,0.00014972686767578125,4.934180021286011
174,88,10,5,4,2,2,85,380,7812500,0.6263058185577393,0.0001881122589111328,278.81075167655945
175,88,10,5,3,2,2,90,450,9765625,0.6466255187988281,0.0003447532653808594,3320.773336172104
176,89,10,5,4,2,2,19,17,1,0.2748904228210449,0.00016307830810546875,0.00010466575622558594
177,89,10,5,3,2,2,20,20,1,0.2618570327758789,0.00017571449279785156,0.00017404556274414062
178,90,10,5,4,2,2,19,17,1,0.3095860481262207,0.0001633167266845703,0.0001068115234375
179,90,10,5,3,2,2,20,20,1,0.2678036689758301,0.00017952919006347656,0.0001747608184814453
180,91,10,5,4,2,2,48,129,59049,0.42168188095092773,0.00013947486877441406,1.230818271636963
181,91,10,5,3,2,2,50,150,59049,0.42353177070617676,0.00015020370483398438,6.857045888900757
182,92,10,5,4,2,2,29,26,2,0.3818087577819824,0.0001728534698486328,0.00024437904357910156
183,92,10,5,3,2,2,30,30,1,0.34189581871032715,0.000186920166015625,0.00032210350036621094
184,93,10,5,4,2,2,19,17,1,0.2843770980834961,0.00011968612670898438,9.703636169433594e-05
185,93,10,5,3,2,2,20,20,1,0.314197301864624,0.0002319812774658203,0.00021409988403320312
186,94,10,5,4,2,2,38,68,1024,0.36809825897216797,0.00019669532775878906,0.023787498474121094
187,94,10,5,3,2,2,40,80,1024,0.3956151008605957,0.00013375282287597656,0.09842920303344727
188,95,10,5,4,2,2,19,17,1,0.2919738292694092,0.0001621246337890625,0.00010371208190917969
189,95,10,5,3,2,2,20,20,1,0.29225587844848633,0.0001277923583984375,0.00014734268188476562
190,96,10,5,4,2,2,29,34,2,0.3462092876434326,0.00018668174743652344,0.0002541542053222656
191,96,10,5,3,2,2,30,40,1,0.32071781158447266,0.00025844573974609375,0.00046181678771972656
192,97,10,5,4,2,2,47,126,39366,0.4124414920806885,0.0001380443572998047,0.8309013843536377
193,97,10,5,3,2,2,50,150,59049,0.4782283306121826,0.00015115737915039062,6.877084016799927
194,98,10,5,4,2,2,38,50,2,0.3667004108428955,0.0001418590545654297,0.0002384185791015625
195,98,10,5,3,2,2,40,60,1,0.3537311553955078,0.0001385211944580078,0.0008428096771240234
196,99,10,5,4,2,2,46,41,1,0.39874815940856934,0.00019669532775878906,0.00014448165893554688
197,99,10,5,3,2,2,50,50,1,0.43993544578552246,0.0001513957977294922,0.0005686283111572266
198,100,10,5,4,2,2,19,17,1,0.26311445236206055,0.00011682510375976562,7.486343383789062e-05
199,100,10,5,3,2,2,20,20,1,0.27820730209350586,0.0001385211944580078,0.00013685226440429688
200,101,10,5,4,2,2,29,26,2,0.33125948905944824,0.00012111663818359375,0.0001461505889892578
201,101,10,5,3,2,2,30,30,1,0.3474850654602051,0.0001354217529296875,0.00022745132446289062
202,102,10,5,4,2,2,19,17,1,0.26496124267578125,0.00012254714965820312,8.058547973632812e-05
203,102,10,5,3,2,2,20,20,1,0.3212423324584961,0.0001380443572998047,0.00012874603271484375
204,103,10,5,4,2,2,28,25,1,0.3321213722229004,0.00018358230590820312,9.632110595703125e-05
205,103,10,5,3,2,2,30,30,1,0.3351101875305176,0.0001404285430908203,0.0002262592315673828
206,104,10,5,4,2,2,19,17,1,0.21626973152160645,0.00011777877807617188,7.653236389160156e-05
207,104,10,5,3,2,2,20,20,1,0.22922730445861816,0.00012969970703125,0.0001277923583984375
208,105,10,5,4,2,2,19,0,0,0.33029890060424805,0.00024390220642089844,0.00011730194091796875
209,105,10,5,3,2,2,20,0,0,0.3651876449584961,0.00017690658569335938,4.673004150390625e-05
210,106,10,5,4,2,2,48,129,59049,0.4814741611480713,0.0001819133758544922,1.2413053512573242
211,106,10,5,3,2,2,50,150,59049,0.4497666358947754,0.00027298927307128906,6.896881580352783
212,107,10,5,4,2,2,38,68,1024,0.37149834632873535,0.0001621246337890625,0.030594348907470703
213,107,10,5,3,2,2,40,80,1024,0.4317011833190918,0.0001633167266845703,0.1064310073852539
214,108,10,5,4,2,2,19,17,1,0.258073091506958,0.00012755393981933594,7.939338684082031e-05
215,108,10,5,3,2,2,20,20,1,0.26140427589416504,0.00013709068298339844,0.00012969970703125
216,109,10,5,4,2,2,38,68,1024,0.30694580078125,0.0001728534698486328,0.03209686279296875
217,109,10,5,3,2,2,40,80,1024,0.3309905529022217,0.0001518726348876953,0.10791206359863281
218,110,10,5,4,2,2,19,17,1,0.24496960639953613,0.00014090538024902344,7.939338684082031e-05
219,110,10,5,3,2,2,20,20,1,0.2929103374481201,0.00017547607421875,0.0001709461212158203
220,111,10,5,4,2,2,78,140,3072,0.5856800079345703,0.00014138221740722656,0.12830519676208496
221,111,10,5,3,2,2,80,160,1024,0.6449286937713623,0.0001881122589111328,0.39863109588623047
222,112,10,5,4,2,2,48,86,1536,0.4204888343811035,0.0001723766326904297,0.0542604923248291
223,112,10,5,3,2,2,50,100,1024,0.5337867736816406,0.00029397010803222656,0.18282794952392578
224,113,10,5,4,2,2,20,18,2,0.3359248638153076,0.00011992454528808594,0.00010943412780761719
225,113,10,5,3,2,2,20,20,1,0.3635129928588867,0.00013303756713867188,0.00012874603271484375
226,114,10,5,4,2,2,57,153,59049,0.6175413131713867,0.0001308917999267578,1.4922690391540527
227,114,10,5,3,2,2,60,180,59049,0.6459789276123047,0.00020265579223632812,10.0228910446167
