,i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
5438,2720,10,5,4,2,2,19,17,1,1.019110918045044,0.0003080368041992,0.0001647472381591
5439,2720,10,5,3,2,2,20,20,1,1.0557990074157717,0.0003659725189208,0.0003058910369873
5440,2721,10,5,4,2,2,48,129,59049,1.49070405960083,0.0003540515899658,2.0715365409851074
5441,2721,10,5,3,2,2,50,150,59049,1.6603946685791016,0.0003459453582763,10.408068656921388
5442,2722,10,5,4,2,2,19,17,1,0.9664788246154784,0.0003762245178222,0.0001842975616455
5443,2722,10,5,3,2,2,20,20,1,1.0974254608154297,0.00040864944458,0.0003011226654052
5444,2723,10,5,4,2,2,19,17,1,0.9965169429779052,0.000349998474121,0.000180959701538
5445,2723,10,5,3,2,2,20,20,1,1.0570268630981443,0.0005576610565185,0.0004055500030517
5446,2724,10,5,4,2,2,19,17,1,0.9528493881225586,0.000507116317749,0.0002698898315429
5447,2724,10,5,3,2,2,20,20,1,0.997490167617798,0.0004260540008544,0.0003137588500976
5448,2725,10,5,4,2,2,56,200,524288,1.6130762100219729,0.0003764629364013,17.726830005645752
5449,2725,10,5,3,2,2,60,240,1048576,1.758723497390747,0.0003819465637207,225.86919140815732
5450,2726,10,5,4,2,2,19,17,1,1.1904609203338623,0.0005218982696533,0.0002639293670654
5451,2726,10,5,3,2,2,20,20,1,1.0115470886230469,0.0003654956817626,0.0002582073211669
5452,2727,10,5,4,2,2,19,17,1,0.94022536277771,0.0003755092620849,0.0001957416534423
5453,2727,10,5,3,2,2,20,20,1,1.013692855834961,0.0003533363342285,0.0002589225769042
5454,2728,10,5,4,2,2,39,105,59049,1.4448144435882568,0.0004594326019287,1.6700952053070068
5455,2728,10,5,3,2,2,40,120,59049,1.4988937377929688,0.0003910064697265,6.761439561843872
5456,2729,10,5,4,2,2,19,17,1,0.980144500732422,0.0005300045013427,0.0002562999725341
5457,2729,10,5,3,2,2,20,20,1,1.0036814212799072,0.0004563331604003,0.0003366470336914
5458,2730,10,5,4,2,2,19,17,1,0.9466440677642822,0.00030517578125,0.0001671314239501
5459,2730,10,5,3,2,2,20,20,1,1.0065062046051023,0.0005402565002441,0.000422716140747
5460,2731,10,5,4,2,2,29,26,2,0.9676296710968018,0.0004241466522216,0.0003669261932373
5461,2731,10,5,3,2,2,30,30,1,1.04673433303833,0.0004739761352539,0.0005664825439453
5462,2732,10,5,4,2,2,29,52,1024,1.3938453197479248,0.000335693359375,0.0318672657012939
5463,2732,10,5,3,2,2,30,60,1024,1.4403009414672852,0.0003604888916015,0.0984442234039306
5464,2733,10,5,4,2,2,38,68,1024,1.3325047492980957,0.0004999637603759,0.0409283638000488
5465,2733,10,5,3,2,2,40,80,1024,1.3668324947357178,0.0004115104675292,0.1724872589111328
5466,2734,10,5,4,2,2,19,17,1,0.96602463722229,0.0004775524139404,0.0002241134643554
5467,2734,10,5,3,2,2,20,20,1,1.0249817371368408,0.0003547668457031,0.0002579689025878
5468,2735,10,5,4,2,2,29,52,1024,1.1334550380706787,0.0005364418029785,0.0323719978332519
5469,2735,10,5,3,2,2,30,60,1024,1.1831319332122805,0.0005669593811035,0.1470468044281005
5470,2736,10,5,4,2,2,29,26,2,0.9410111904144288,0.0005779266357421,0.0004980564117431
5471,2736,10,5,3,2,2,30,30,1,0.989499568939209,0.0003755092620849,0.0004301071166992
5472,2737,10,5,4,2,2,19,17,1,0.981250524520874,0.000321626663208,0.0001683235168457
5473,2737,10,5,3,2,2,20,20,1,1.0365235805511477,0.0003464221954345,0.0003552436828613
5474,2738,10,5,4,2,2,20,18,2,1.0030760765075684,0.0004453659057617,0.0003259181976318
5475,2738,10,5,3,2,2,20,20,1,1.0225424766540527,0.0003535747528076,0.0002596378326416
5476,2739,10,5,4,2,2,28,50,512,1.339073896408081,0.0005433559417724,0.0179758071899414
5477,2739,10,5,3,2,2,30,60,1024,1.398813009262085,0.0004332065582275,0.0965955257415771
5478,2740,10,5,4,2,2,66,202,183712,1.7725837230682373,0.0003540515899658,7.788549900054932
5479,2740,10,5,3,2,2,70,240,215232,1.898509502410889,0.0003783702850341,71.17613291740417
5480,2741,10,5,4,2,2,38,68,1024,1.185581922531128,0.0003485679626464,0.0420796871185302
5481,2741,10,5,3,2,2,40,80,1024,1.217435359954834,0.0003750324249267,0.1746764183044433
5482,2742,10,5,4,2,2,19,17,1,0.9659230709075928,0.0005004405975341,0.00026535987854
5483,2742,10,5,3,2,2,20,20,1,1.0082883834838867,0.0004494190216064,0.0003104209899902
5484,2743,10,5,4,2,2,29,52,1024,0.9882957935333252,0.0003442764282226,0.0327956676483154
5485,2743,10,5,3,2,2,30,60,1024,1.0246355533599854,0.0005018711090087,0.0982024669647216
5486,2744,10,5,4,2,2,30,27,3,1.349470138549805,0.0006437301635742,0.0005354881286621
5487,2744,10,5,3,2,2,30,30,1,1.3892014026641846,0.0003817081451416,0.0004422664642333
5488,2745,10,5,4,2,2,38,68,1024,1.2502005100250244,0.0004191398620605,0.043872594833374
5489,2745,10,5,3,2,2,40,80,1024,1.2660269737243652,0.0004076957702636,0.1708173751831054
5490,2746,10,5,4,2,2,39,105,59049,1.31000018119812,0.0003573894500732,1.6375315189361572
5491,2746,10,5,3,2,2,40,120,59049,1.3498210906982422,0.0004630088806152,6.704935312271118
5492,2747,10,5,4,2,2,29,52,1024,1.0920171737670898,0.0005192756652832,0.0329892635345459
5493,2747,10,5,3,2,2,30,60,1024,1.2349903583526611,0.0005850791931152,0.0995275974273681
5494,2748,10,5,4,2,2,30,27,3,1.0075616836547852,0.0003755092620849,0.0004322528839111
5495,2748,10,5,3,2,2,30,30,1,1.069007158279419,0.0003416538238525,0.0004341602325439
5496,2749,10,5,4,2,2,29,26,2,1.1056756973266602,0.0003244876861572,0.000293493270874
5497,2749,10,5,3,2,2,30,30,1,1.1531684398651123,0.000342845916748,0.0004339218139648
5498,2750,10,5,4,2,2,19,17,1,0.9696965217590332,0.000518798828125,0.000352144241333
5499,2750,10,5,3,2,2,20,20,1,1.00561261177063,0.0005264282226562,0.0003759860992431
5500,2751,10,5,4,2,2,29,34,2,1.275714874267578,0.0003101825714111,0.0003468990325927
5501,2751,10,5,3,2,2,30,40,1,1.320255994796753,0.0003402233123779,0.0006868839263916
5502,2752,10,5,4,2,2,29,26,2,1.1775553226470947,0.0003321170806884,0.000284194946289
5503,2752,10,5,3,2,2,30,30,1,1.1869094371795654,0.000349998474121,0.0004308223724365
5504,2753,10,5,4,2,2,29,26,2,1.336263656616211,0.0003829002380371,0.0003368854522705
5505,2753,10,5,3,2,2,30,30,1,1.418285608291626,0.0004212856292724,0.0004940032958984
5506,2754,10,5,4,2,2,39,35,3,1.3513939380645752,0.00053071975708,0.0007305145263671
5507,2754,10,5,3,2,2,40,40,1,1.401780366897583,0.0003681182861328,0.0007057189941406
5508,2755,10,5,4,2,2,19,17,1,0.9934768676757812,0.0003857612609863,0.0002100467681884
5509,2755,10,5,3,2,2,20,20,1,1.0019800662994385,0.0004060268402099,0.00030517578125
5510,2756,10,5,4,2,2,48,86,1536,1.4803435802459717,0.000352144241333,0.0725312232971191
5511,2756,10,5,3,2,2,50,100,1024,1.5290234088897705,0.0003876686096191,0.2645888328552246
5512,2757,10,5,4,2,2,19,17,1,0.9767088890075684,0.0003604888916015,0.0001800060272216
5513,2757,10,5,3,2,2,20,20,1,1.0103538036346436,0.0003662109375,0.0002648830413818
5514,2758,10,5,4,2,2,29,52,1024,1.1604063510894775,0.0004699230194091,0.0341897010803222
5515,2758,10,5,3,2,2,30,60,1024,1.1663753986358645,0.0005934238433837,0.1017622947692871
5516,2759,10,5,4,2,2,29,17,1,1.121953010559082,0.0003266334533691,0.000171422958374
5517,2759,10,5,3,2,2,30,20,1,1.1920080184936523,0.0004301071166992,0.000368595123291
5518,2760,10,5,4,2,2,19,17,1,1.0040180683135986,0.00057053565979,0.0002830028533935
5519,2760,10,5,3,2,2,20,20,1,1.0009121894836426,0.000335693359375,0.0002834796905517
5520,2761,10,5,4,2,2,38,68,1024,1.3625266551971436,0.0003666877746582,0.0413103103637695
5521,2761,10,5,3,2,2,40,80,1024,1.4789373874664309,0.0004560947418212,0.171443223953247
5522,2762,10,5,4,2,2,19,17,1,1.0110387802124023,0.0004515647888183,0.0002386569976806
5523,2762,10,5,3,2,2,20,20,1,1.0131959915161133,0.0003516674041748,0.0002641677856445
5524,2763,10,5,4,2,2,29,26,2,1.097492218017578,0.0003056526184082,0.0002844333648681
5525,2763,10,5,3,2,2,30,30,1,1.147367000579834,0.0003814697265625,0.0004398822784423
5526,2764,10,5,4,2,2,19,17,1,0.9812195301055908,0.0005266666412353,0.0002772808074951
5527,2764,10,5,3,2,2,20,20,1,1.0246906280517578,0.0005080699920654,0.0003831386566162
5528,2765,10,5,4,2,2,39,35,3,1.320052146911621,0.0004031658172607,0.0005826950073242
5529,2765,10,5,3,2,2,40,40,1,1.3637118339538574,0.0004324913024902,0.0008401870727539
5530,2766,10,5,4,2,2,19,17,1,1.1164143085479736,0.0003547668457031,0.0001900196075439
5531,2766,10,5,3,2,2,20,20,1,1.1331543922424316,0.0003590583801269,0.0002565383911132
5532,2767,10,5,4,2,2,58,104,2048,1.6791982650756836,0.0003342628479003,0.1148712635040283
5533,2767,10,5,3,2,2,60,120,1024,1.7594609260559082,0.0003626346588134,0.3875563144683838
5534,2768,10,5,4,2,2,20,18,2,1.2996485233306885,0.0004885196685791,0.0003607273101806
5535,2768,10,5,3,2,2,20,20,1,1.3612067699432373,0.0003426074981689,0.000260591506958
5536,2769,10,5,4,2,2,19,17,1,0.94282865524292,0.0005013942718505,0.0002515316009521
5537,2769,10,5,3,2,2,20,20,1,0.9769597053527832,0.0003998279571533,0.0003042221069335
5538,2770,10,5,4,2,2,19,17,1,1.127857685089111,0.0005087852478027,0.0002670288085937
5539,2770,10,5,3,2,2,20,20,1,1.13179612159729,0.0005040168762207,0.000382661819458
5540,2771,10,5,4,2,2,58,104,2048,1.6082911491394043,0.0003561973571777,0.1151821613311767
5541,2771,10,5,3,2,2,60,120,1024,1.717745065689087,0.0003936290740966,0.3774189949035644
5542,2772,10,5,4,2,2,19,17,1,0.9717063903808594,0.0004928112030029,0.0002593994140625
5543,2772,10,5,3,2,2,20,20,1,1.0456199645996094,0.0003275871276855,0.0002534389495849
5544,2773,10,5,4,2,2,19,17,1,1.2023348808288574,0.0003254413604736,0.0001599788665771
5545,2773,10,5,3,2,2,20,20,1,1.2822887897491455,0.0003495216369628,0.0002644062042236
5546,2774,10,5,4,2,2,29,26,2,1.009327411651611,0.0005304813385009,0.0004515647888183
5547,2774,10,5,3,2,2,30,30,1,1.0220580101013184,0.0006475448608398,0.0007243156433105
5548,2775,10,5,4,2,2,38,68,1024,1.298081636428833,0.0005316734313964,0.0425689220428466
5549,2775,10,5,3,2,2,40,80,1024,1.3949027061462402,0.0003728866577148,0.171344518661499
5550,2776,10,5,4,2,2,28,25,1,1.0448479652404783,0.0005297660827636,0.0003013610839843
5551,2776,10,5,3,2,2,30,30,1,1.0887267589569092,0.0004370212554931,0.0005888938903808
5552,2777,10,5,4,2,2,29,52,1024,1.1485562324523926,0.000317096710205,0.0323147773742675
5553,2777,10,5,3,2,2,30,60,1024,1.21502423286438,0.0004045963287353,0.1025700569152832
5554,2778,10,5,4,2,2,29,52,1024,1.206172227859497,0.0005168914794921,0.0319678783416748
5555,2778,10,5,3,2,2,30,60,1024,1.3324007987976074,0.000406265258789,0.0968689918518066
5556,2779,10,5,4,2,2,38,68,1024,1.1993823051452637,0.0003156661987304,0.0409812927246093
5557,2779,10,5,3,2,2,40,80,1024,1.2784278392791748,0.0003712177276611,0.1752281188964843
5558,2780,10,5,4,2,2,38,68,1024,1.2739970684051514,0.0003943443298339,0.0425529479980468
5559,2780,10,5,3,2,2,40,80,1024,1.3412315845489502,0.0004274845123291,0.1794092655181884
5560,2781,10,5,4,2,2,58,104,2048,1.658527374267578,0.0004842281341552,0.1170277595520019
5561,2781,10,5,3,2,2,60,120,1024,1.720599889755249,0.0004582405090332,0.3831052780151367
5562,2782,10,5,4,2,2,19,17,1,0.9549484252929688,0.0005381107330322,0.0003178119659423
5563,2782,10,5,3,2,2,20,20,1,1.0104069709777832,0.0003459453582763,0.0002577304840087
5564,2783,10,5,4,2,2,38,34,2,1.3313288688659668,0.0004055500030517,0.0004394054412841
5565,2783,10,5,3,2,2,40,40,1,1.3670506477355957,0.0003502368927001,0.0006890296936035
5566,2784,10,5,4,2,2,19,17,1,0.9659483432769777,0.0003716945648193,0.0001945495605468
5567,2784,10,5,3,2,2,20,20,1,1.06015944480896,0.0003728866577148,0.0002784729003906
5568,2785,10,5,4,2,2,29,35,11,1.135697364807129,0.0004453659057617,0.0014934539794921
5569,2785,10,5,3,2,2,30,40,2,1.1864068508148191,0.000497817993164,0.0018510818481445
5570,2786,10,5,4,2,2,29,52,1024,1.143326759338379,0.0005154609680175,0.0322976112365722
5571,2786,10,5,3,2,2,30,60,1024,1.2073149681091309,0.000467300415039,0.0994975566864013
5572,2787,10,5,4,2,2,47,84,1024,1.4580190181732178,0.0003442764282226,0.0491864681243896
5573,2787,10,5,3,2,2,50,100,1024,1.51210355758667,0.0005915164947509,0.2660620212554931
5574,2788,10,5,4,2,2,19,17,1,1.1919353008270264,0.0004363059997558,0.0002367496490478
5575,2788,10,5,3,2,2,20,20,1,1.2503457069396973,0.0003833770751953,0.0002675056457519
5576,2789,10,5,4,2,2,49,140,78732,1.5637483596801758,0.0005779266357421,2.807833194732666
5577,2789,10,5,3,2,2,50,160,59049,1.5765347480773926,0.0004494190216064,11.62817358970642
5578,2790,10,5,4,2,2,19,17,1,0.7883033752441406,0.0003046989440917,0.0001745223999023
5579,2790,10,5,3,2,2,20,20,1,0.8020706176757812,0.0003437995910644,0.000256061553955
5580,2791,10,5,4,2,2,19,17,1,1.0330853462219238,0.0003762245178222,0.0001981258392333
5581,2791,10,5,3,2,2,20,20,1,1.0231504440307615,0.0003790855407714,0.0002994537353515
5582,2792,10,5,4,2,2,28,50,512,1.2121798992156982,0.0005004405975341,0.0187575817108154
5583,2792,10,5,3,2,2,30,60,1024,1.3043348789215088,0.0003540515899658,0.0992500782012939
5584,2793,10,5,4,2,2,38,68,1024,1.2906825542449951,0.0003695487976074,0.0403821468353271
5585,2793,10,5,3,2,2,40,80,1024,1.3580517768859863,0.0003585815429687,0.172123908996582
5586,2794,10,5,4,2,2,19,17,1,0.9874153137207032,0.0003306865692138,0.0001707077026367
5587,2794,10,5,3,2,2,20,20,1,1.0196468830108645,0.0005490779876708,0.0004100799560546
5588,2795,10,5,4,2,2,28,25,1,1.1339988708496094,0.0003197193145751,0.0002140998840332
5589,2795,10,5,3,2,2,30,30,1,1.186915397644043,0.0005457401275634,0.0006754398345947
5590,2796,10,5,4,2,2,48,86,1536,1.5229239463806152,0.0005416870117187,0.074441909790039
5591,2796,10,5,3,2,2,50,100,1024,1.593766450881958,0.0004630088806152,0.265080451965332
5592,2797,10,5,4,2,2,29,52,1024,1.1392629146575928,0.0003314018249511,0.0320463180541992
5593,2797,10,5,3,2,2,30,60,1024,1.1768450736999512,0.0004732608795166,0.0985093116760253
5594,2798,10,5,4,2,2,38,66,512,1.4428749084472656,0.0005390644073486,0.0230140686035156
5595,2798,10,5,3,2,2,40,80,1024,1.362231731414795,0.0005488395690917,0.1719841957092285
5596,2799,10,5,4,2,2,29,52,1024,0.996730089187622,0.0003232955932617,0.0320463180541992
5597,2799,10,5,3,2,2,30,60,1024,1.0371882915496826,0.0003488063812255,0.09893798828125
5598,2800,10,5,4,2,2,37,33,1,1.2766366004943848,0.0005171298980712,0.0003623962402343
5599,2800,10,5,3,2,2,40,40,1,1.3562004566192627,0.0005624294281005,0.0011255741119384
5600,2801,10,5,4,2,2,48,86,1536,1.4708561897277832,0.0003297328948974,0.0741357803344726
5601,2801,10,5,3,2,2,50,100,1024,1.638791561126709,0.0005421638488769,0.2707300186157226
5602,2802,10,5,4,2,2,48,78,1536,1.4965131282806396,0.00032639503479,0.0671408176422119
5603,2802,10,5,3,2,2,50,90,1024,1.6160557270050049,0.0004630088806152,0.214226484298706
5604,2803,10,5,4,2,2,39,35,3,1.3833634853363037,0.0003421306610107,0.00046968460083
5605,2803,10,5,3,2,2,40,40,1,1.395378828048706,0.0004425048828125,0.0008485317230224
5606,2804,10,5,4,2,2,19,17,1,1.0129942893981934,0.0004873275756835,0.0002698898315429
5607,2804,10,5,3,2,2,20,20,1,1.0888831615447998,0.0003321170806884,0.0002586841583251
5608,2805,10,5,4,2,2,37,99,19683,1.375779390335083,0.0003695487976074,0.6303162574768066
5609,2805,10,5,3,2,2,40,120,59049,1.4718573093414309,0.0004005432128906,8.157065391540527
5610,2806,10,5,4,2,2,19,17,1,1.1136415004730225,0.0005581378936767,0.0003044605255126
5611,2806,10,5,3,2,2,20,20,1,0.9918687343597412,0.0003509521484375,0.0002784729003906
5612,2807,10,5,4,2,2,58,122,3070,1.6678154468536377,0.0004100799560546,0.1976728439331054
5613,2807,10,5,3,2,2,60,140,1025,1.7753033638000488,0.0003800392150878,0.5955319404602051
5614,2808,10,5,4,2,2,19,17,1,1.1196832656860352,0.0004067420959472,0.000223159790039
5615,2808,10,5,3,2,2,20,20,1,1.1739518642425537,0.0004632472991943,0.0003538131713867
5616,2809,10,5,4,2,2,19,17,1,0.9291207790374756,0.0003638267517089,0.0001945495605468
5617,2809,10,5,3,2,2,20,20,1,1.0109586715698242,0.0005474090576171,0.0004234313964843
5618,2810,10,5,4,2,2,39,35,3,1.5459351539611816,0.0005280971527099,0.0007741451263427
5619,2810,10,5,3,2,2,40,40,1,1.6600844860076904,0.0003559589385986,0.0007159709930419
5620,2811,10,5,4,2,2,39,105,59049,1.3328640460968018,0.0003652572631835,1.7917823791503906
5621,2811,10,5,3,2,2,40,120,59049,1.3951876163482666,0.0005140304565429,7.908538103103638
5622,2812,10,5,4,2,2,29,26,2,1.137376308441162,0.0003111362457275,0.0002849102020263
5623,2812,10,5,3,2,2,30,30,1,1.1990411281585691,0.000586986541748,0.0007321834564208
5624,2813,10,5,4,2,2,28,25,1,1.1113216876983645,0.0003299713134765,0.0001990795135498
5625,2813,10,5,3,2,2,30,30,1,1.174426794052124,0.0003705024719238,0.0004453659057617
5626,2814,10,5,4,2,2,48,129,59049,1.4625358581542969,0.0003623962402343,2.2066516876220703
5627,2814,10,5,3,2,2,50,150,59049,1.5033345222473145,0.0004363059997558,11.363896131515505
5628,2815,10,5,4,2,2,37,66,512,1.2528982162475586,0.0003213882446289,0.0231115818023681
5629,2815,10,5,3,2,2,40,80,1024,1.363720178604126,0.0003762245178222,0.1724224090576172
5630,2816,10,5,4,2,2,19,17,1,1.164870262145996,0.0005226135253906,0.0002522468566894
5631,2816,10,5,3,2,2,20,20,1,1.1852452754974363,0.0003705024719238,0.0002639293670654
5632,2817,10,5,4,2,2,19,16,0,0.965343713760376,0.0003213882446289,7.748603820800781e-05
5633,2817,10,5,3,2,2,20,20,1,1.013181209564209,0.0003848075866699,0.0002586841583251
5634,2818,10,5,4,2,2,19,17,1,0.9139173030853271,0.0003426074981689,0.0001764297485351
5635,2818,10,5,3,2,2,20,20,1,0.9840900897979736,0.0003416538238525,0.0002541542053222
5636,2819,10,5,4,2,2,19,17,1,0.9408457279205322,0.0004780292510986,0.0002727508544921
5637,2819,10,5,3,2,2,20,20,1,0.9915447235107422,0.000659704208374,0.0004527568817138
5638,2820,10,5,4,2,2,48,86,1536,1.456402063369751,0.0005524158477783,0.0743911266326904
5639,2820,10,5,3,2,2,50,100,1024,1.5463404655456543,0.0006272792816162,0.270986795425415
5640,2821,10,5,4,2,2,28,50,512,1.140704870223999,0.0004441738128662,0.0180752277374267
5641,2821,10,5,3,2,2,30,60,1024,1.2034461498260498,0.0005068778991699,0.0983281135559082
5642,2822,10,5,4,2,2,19,17,1,1.116840124130249,0.0005414485931396,0.000288963317871
5643,2822,10,5,3,2,2,20,20,1,1.1782457828521729,0.0005707740783691,0.0004200935363769
5644,2823,10,5,4,2,2,28,50,512,1.1007609367370603,0.0003588199615478,0.0162322521209716
5645,2823,10,5,3,2,2,30,60,1024,1.1735413074493408,0.0004847049713134,0.1007220745086669
5646,2824,10,5,4,2,2,19,17,1,0.951080560684204,0.000502586364746,0.0002601146697998
5647,2824,10,5,3,2,2,20,20,1,1.017564296722412,0.0004572868347167,0.0003995895385742
5648,2825,10,5,4,2,2,19,17,1,0.9596238136291504,0.0003247261047363,0.0001692771911621
5649,2825,10,5,3,2,2,20,20,1,0.9926691055297852,0.0003530979156494,0.0002596378326416
5650,2826,10,5,4,2,2,19,17,1,0.9579098224639891,0.0003054141998291,0.0001678466796875
5651,2826,10,5,3,2,2,20,20,1,1.0096967220306396,0.0004670619964599,0.0003626346588134
5652,2827,10,5,4,2,2,19,17,1,0.971306085586548,0.000314712524414,0.0001709461212158
5653,2827,10,5,3,2,2,20,20,1,1.0153155326843262,0.0004534721374511,0.000403881072998
5654,2828,10,5,4,2,2,48,102,1536,1.4968643188476562,0.0004737377166748,0.0876483917236328
5655,2828,10,5,3,2,2,50,120,1024,1.5810329914093018,0.0003778934478759,0.3831400871276855
5656,2829,10,5,4,2,2,28,25,1,1.1179890632629397,0.0003385543823242,0.0002045631408691
5657,2829,10,5,3,2,2,30,30,1,1.3060824871063232,0.0003738403320312,0.0004348754882812
5658,2830,10,5,4,2,2,38,34,2,1.3946168422698977,0.0005831718444824,0.0005981922149658
5659,2830,10,5,3,2,2,40,40,1,1.404835224151611,0.0004985332489013,0.0010263919830322
5660,2831,10,5,4,2,2,38,68,1024,1.2980008125305176,0.0003414154052734,0.0410864353179931
5661,2831,10,5,3,2,2,40,80,1024,1.3562140464782717,0.0007796287536621,0.1771869659423828
5662,2832,10,5,4,2,2,19,17,1,0.940176010131836,0.0003256797790527,0.0001666545867919
5663,2832,10,5,3,2,2,20,20,1,1.0000081062316897,0.000345230102539,0.0002591609954833
5664,2833,10,5,4,2,2,19,17,1,0.9905223846435548,0.0003635883331298,0.0002021789550781
5665,2833,10,5,3,2,2,20,20,1,1.0021722316741943,0.0003633499145507,0.0002834796905517
5666,2834,10,5,4,2,2,48,78,1536,1.471812725067139,0.0003836154937744,0.066047191619873
5667,2834,10,5,3,2,2,50,90,1024,1.5673284530639648,0.0005879402160644,0.2160611152648925
5668,2835,10,5,4,2,2,19,17,1,0.9218769073486328,0.0003325939178466,0.0001661777496337
5669,2835,10,5,3,2,2,20,20,1,1.0789027214050293,0.0006113052368164,0.0004796981811523
5670,2836,10,5,4,2,2,39,35,3,1.3310096263885498,0.0005035400390625,0.0007369518280029
5671,2836,10,5,3,2,2,40,40,1,1.4012274742126465,0.0005369186401367,0.001145601272583
5672,2837,10,5,4,2,2,19,17,1,0.8121240139007568,0.00034761428833,0.0001842975616455
5673,2837,10,5,3,2,2,20,20,1,0.8241519927978516,0.0004842281341552,0.0003559589385986
5674,2838,10,5,4,2,2,38,68,1024,1.2817761898040771,0.0003199577331542,0.0410077571868896
5675,2838,10,5,3,2,2,40,80,1024,1.3376436233520508,0.0005970001220703,0.19415283203125
5676,2839,10,5,4,2,2,19,17,1,0.9562406539916992,0.0003786087036132,0.0001909732818603
5677,2839,10,5,3,2,2,20,20,1,0.998710870742798,0.0003597736358642,0.0002672672271728
5678,2840,10,5,4,2,2,28,50,512,1.155735731124878,0.0004045963287353,0.0170791149139404
5679,2840,10,5,3,2,2,30,60,1024,1.2043330669403076,0.000385046005249,0.0987782478332519
5680,2841,10,5,4,2,2,29,26,2,1.1621642112731934,0.0003435611724853,0.0003132820129394
5681,2841,10,5,3,2,2,30,30,1,1.187995195388794,0.0003833770751953,0.0004739761352539
5682,2842,10,5,4,2,2,19,17,1,0.9645485877990724,0.0005133152008056,0.00026535987854
5683,2842,10,5,3,2,2,20,20,1,1.072629451751709,0.0005364418029785,0.0004012584686279
5684,2843,10,5,4,2,2,19,17,1,0.8272483348846436,0.0003151893615722,0.0001747608184814
5685,2843,10,5,3,2,2,20,20,1,0.9058215618133544,0.0005304813385009,0.0003566741943359
5686,2844,10,5,4,2,2,19,17,1,1.1703782081604004,0.000396728515625,0.0001940727233886
5687,2844,10,5,3,2,2,20,20,1,1.3840198516845703,0.0005576610565185,0.0004286766052246
5688,2845,10,5,4,2,2,19,17,1,0.8054089546203613,0.000324010848999,0.0001764297485351
5689,2845,10,5,3,2,2,20,20,1,0.8330144882202148,0.00053071975708,0.000417947769165
5690,2846,10,5,4,2,2,29,52,1024,1.2091505527496338,0.0003688335418701,0.0310096740722656
5691,2846,10,5,3,2,2,30,60,1024,1.294895887374878,0.0005190372467041,0.0988104343414306
5692,2847,10,5,4,2,2,19,17,1,0.9952995777130128,0.0003323554992675,0.0001676082611083
5693,2847,10,5,3,2,2,20,20,1,1.0150070190429688,0.0005452632904052,0.0004119873046875
5694,2848,10,5,4,2,2,19,17,1,1.2298016548156738,0.0005145072937011,0.0002636909484863
5695,2848,10,5,3,2,2,20,20,1,1.2531216144561768,0.000547170639038,0.0004286766052246
5696,2849,10,5,4,2,2,19,17,1,0.9681658744812012,0.0003576278686523,0.0001883506774902
5697,2849,10,5,3,2,2,20,20,1,1.0018255710601809,0.0004217624664306,0.000321626663208
5698,2850,10,5,4,2,2,38,68,1024,1.147573709487915,0.0004959106445312,0.0427267551422119
5699,2850,10,5,3,2,2,40,80,1025,1.2091412544250488,0.0003859996795654,0.1696717739105224
5700,2851,10,5,4,2,2,66,236,786432,1.635596513748169,0.0006101131439208,29.696234703063965
5701,2851,10,5,3,2,2,70,280,1048576,1.9607045650482176,0.00042724609375,315.2980873584748
5702,2852,10,5,4,2,2,29,17,0,1.630502700805664,0.000314712524414,9.942054748535156e-05
5703,2852,10,5,3,2,2,30,20,0,1.426990032196045,0.0003528594970703,0.0001070499420166
5704,2853,10,5,4,2,2,29,52,1024,1.184072971343994,0.0003275871276855,0.032299518585205
5705,2853,10,5,3,2,2,30,60,1024,1.1923789978027344,0.0004079341888427,0.1002190113067627
5706,2854,10,5,4,2,2,38,68,1024,1.288715362548828,0.0003740787506103,0.0417015552520751
5707,2854,10,5,3,2,2,40,80,1024,1.356940746307373,0.0005695819854736,0.1708643436431884
5708,2855,10,5,4,2,2,30,54,1536,1.180681228637695,0.0005404949188232,0.0466785430908203
5709,2855,10,5,3,2,2,30,60,1024,1.186245679855347,0.0003614425659179,0.0974011421203613
5710,2856,10,5,4,2,2,38,68,1024,1.2855000495910645,0.0005688667297363,0.0414643287658691
5711,2856,10,5,3,2,2,40,80,1024,1.351907730102539,0.000401496887207,0.171234130859375
5712,2857,10,5,4,2,2,20,18,2,1.0184605121612549,0.0003416538238525,0.000234842300415
5713,2857,10,5,3,2,2,20,20,1,1.042888879776001,0.0005834102630615,0.0004060268402099
5714,2858,10,5,4,2,2,19,17,1,0.9359965324401855,0.0003283023834228,0.0001721382141113
5715,2858,10,5,3,2,2,20,20,1,1.008275270462036,0.0005381107330322,0.0003831386566162
5716,2859,10,5,4,2,2,19,17,1,0.7764122486114502,0.0003433227539062,0.0001876354217529
5717,2859,10,5,3,2,2,20,20,1,0.9025671482086182,0.0004189014434814,0.0003046989440917
5718,2860,10,5,4,2,2,39,35,3,1.3269033432006836,0.0005064010620117,0.0007400512695312
5719,2860,10,5,3,2,2,40,40,1,1.393449068069458,0.0003995895385742,0.0006844997406005
5720,2861,10,5,4,2,2,29,34,2,1.2633461952209473,0.000523567199707,0.000563621520996
5721,2861,10,5,3,2,2,30,40,1,1.3109819889068604,0.0004644393920898,0.0008859634399414
