i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors
174,256,5,2,2,2,256,2,3,5.637564741002279,,717.0
174,512,5,2,2,2,512,1,1,49.264659977998235,1778.0,
174,512,5,2,2,2,512,1,2,3.310800050996477,1778.0,
174,512,5,2,2,2,512,1,3,3.138807067007292,1778.0,
174,512,5,2,2,2,512,2,1,0.3960329859983176,,1400.0
174,512,5,2,2,2,512,2,2,11.339877933001844,,1400.0
174,512,5,2,2,2,512,2,3,11.022083440009737,,1400.0
175,8,5,2,2,2,8,1,1,0.6092081170063466,44.0,
175,8,5,2,2,2,8,1,2,0.30826542900467757,44.0,
175,8,5,2,2,2,8,1,3,0.3089516889885999,44.0,
175,8,5,2,2,2,8,2,1,0.0005744299996877089,,114.0
175,8,5,2,2,2,8,2,2,0.1808328210026957,,114.0
175,8,5,2,2,2,8,2,3,0.20705063799687196,,114.0
175,16,5,2,2,2,16,1,1,1.5169329820055282,98.0,
175,16,5,2,2,2,16,1,2,0.3689117619942408,98.0,
175,16,5,2,2,2,16,1,3,0.3684130379988346,98.0,
175,16,5,2,2,2,16,2,1,0.0010559279908193275,,354.0
175,16,5,2,2,2,16,2,2,0.23821169599250425,,354.0
175,16,5,2,2,2,16,2,3,0.25025875100982375,,354.0
175,32,5,2,2,2,32,1,1,3.4141239439923083,210.0,
175,32,5,2,2,2,32,1,2,0.4261630490073003,210.0,
175,32,5,2,2,2,32,1,3,0.4298906439944403,210.0,
175,32,5,2,2,2,32,2,1,0.0027721439982997254,,930.0
175,32,5,2,2,2,32,2,2,0.3411805030045798,,930.0
175,32,5,2,2,2,32,2,3,0.34609948899014853,,930.0
175,64,5,2,2,2,64,1,1,6.3900289709999925,432.0,
175,64,5,2,2,2,64,1,2,0.6392926569969859,432.0,
175,64,5,2,2,2,64,1,3,0.5905067179992329,432.0,
175,64,5,2,2,2,64,2,1,0.0077984840027056634,,2018.0
175,64,5,2,2,2,64,2,2,0.8835525780013995,,2018.0
175,64,5,2,2,2,64,2,3,0.9646764310018625,,2018.0
175,128,5,2,2,2,128,1,1,13.189312989008613,858.0,
175,128,5,2,2,2,128,1,2,1.0292612709890818,858.0,
175,128,5,2,2,2,128,1,3,1.0163819180015707,858.0,
175,128,5,2,2,2,128,2,1,0.02878484400571324,,4414.0
175,128,5,2,2,2,128,2,2,1.6035164260101737,,4414.0
175,128,5,2,2,2,128,2,3,1.9391322290030075,,4414.0
175,256,5,2,2,2,256,1,1,26.971685679993243,1708.0,
175,256,5,2,2,2,256,1,2,1.8452976260014111,1708.0,
175,256,5,2,2,2,256,1,3,1.8547712119907374,1708.0,
175,256,5,2,2,2,256,2,1,0.10498294200806413,,8306.0
175,256,5,2,2,2,256,2,2,3.14291304499784,,8306.0
175,256,5,2,2,2,256,2,3,3.870572675994481,,8306.0
175,512,5,2,2,2,512,1,1,49.68188358700718,3354.0,
175,512,5,2,2,2,512,1,2,3.4848534829943674,3354.0,
175,512,5,2,2,2,512,1,3,3.6346506819973,3354.0,
175,512,5,2,2,2,512,2,1,0.3495617339940509,,15680.0
175,512,5,2,2,2,512,2,2,7.602952057000948,,15680.0
175,512,5,2,2,2,512,2,3,8.036869899005978,,15680.0
176,8,5,2,2,2,8,1,1,0.547551540992572,47.0,
176,8,5,2,2,2,8,1,2,0.32699723599944264,47.0,
176,8,5,2,2,2,8,1,3,0.3562390709994361,47.0,
176,8,5,2,2,2,8,2,1,0.0005412379978224635,,242.0
176,8,5,2,2,2,8,2,2,0.19479912500537466,,242.0
176,8,5,2,2,2,8,2,3,0.20436272100778297,,242.0
176,16,5,2,2,2,16,1,1,1.3748303089960245,104.0,
176,16,5,2,2,2,16,1,2,0.3675036359927617,104.0,
176,16,5,2,2,2,16,1,3,0.37516705101006664,104.0,
176,16,5,2,2,2,16,2,1,0.0014619859866797924,,521.0
176,16,5,2,2,2,16,2,2,0.2591127699997742,,521.0
176,16,5,2,2,2,16,2,3,0.23036905098706484,,521.0
176,32,5,2,2,2,32,1,1,2.892401802004315,234.0,
176,32,5,2,2,2,32,1,2,0.42282025500026066,234.0,
176,32,5,2,2,2,32,1,3,0.45141297599184327,234.0,
176,32,5,2,2,2,32,2,1,0.0031559030030621216,,1460.0
176,32,5,2,2,2,32,2,2,0.3688772280002013,,1460.0
176,32,5,2,2,2,32,2,3,0.37079720600740984,,1460.0
176,64,5,2,2,2,64,1,1,5.569757985998876,433.0,
176,64,5,2,2,2,64,1,2,0.6454510149924317,433.0,
176,64,5,2,2,2,64,1,3,0.5648706289939582,433.0,
176,64,5,2,2,2,64,2,1,0.007119975998648442,,2430.0
176,64,5,2,2,2,64,2,2,1.2096558500052197,,2430.0
176,64,5,2,2,2,64,2,3,0.7919877029926283,,2430.0
176,128,5,2,2,2,128,1,1,12.327073120002751,902.0,
176,128,5,2,2,2,128,1,2,1.0098883500031661,902.0,
176,128,5,2,2,2,128,1,3,1.2366395870049018,902.0,
176,128,5,2,2,2,128,2,1,0.023853254009736702,,5141.0
176,128,5,2,2,2,128,2,2,1.511557316989638,,5141.0
176,128,5,2,2,2,128,2,3,1.9609641959978035,,5141.0
176,256,5,2,2,2,256,1,1,27.018982132009114,1868.0,
176,256,5,2,2,2,256,1,2,1.7407298619946232,1868.0,
176,256,5,2,2,2,256,1,3,2.054593944994849,1868.0,
176,256,5,2,2,2,256,2,1,0.09541383500618394,,11464.0
176,256,5,2,2,2,256,2,2,3.2881408099929104,,11464.0
176,256,5,2,2,2,256,2,3,3.7863152219943004,,11464.0
176,512,5,2,2,2,512,1,1,52.85794735699892,3784.0,
176,512,5,2,2,2,512,1,2,3.37147248799738,3784.0,
176,512,5,2,2,2,512,1,3,3.9723770249984227,3784.0,
176,512,5,2,2,2,512,2,1,0.34976584899413865,,23075.0
176,512,5,2,2,2,512,2,2,7.491857820990845,,23075.0
176,512,5,2,2,2,512,2,3,8.304917576999287,,23075.0
177,8,5,2,2,2,8,1,1,0.44223736198910046,28.0,
177,8,5,2,2,2,8,1,2,0.3153807729977416,28.0,
177,8,5,2,2,2,8,1,3,0.3012175079929875,28.0,
177,8,5,2,2,2,8,2,1,0.0005594609974650666,,68.0
177,8,5,2,2,2,8,2,2,0.20437786600086838,,68.0
177,8,5,2,2,2,8,2,3,0.20083265600260347,,68.0
177,16,5,2,2,2,16,1,1,1.0451499769988004,68.0,
177,16,5,2,2,2,16,1,2,0.31853285200486425,68.0,
177,16,5,2,2,2,16,1,3,0.32302443600201514,68.0,
177,16,5,2,2,2,16,2,1,0.0010827200021594763,,240.0
177,16,5,2,2,2,16,2,2,0.23897214900352992,,240.0
177,16,5,2,2,2,16,2,3,0.23404973400465678,,240.0
177,32,5,2,2,2,32,1,1,2.058538597993902,132.0,
177,32,5,2,2,2,32,1,2,0.3872889229969587,132.0,
177,32,5,2,2,2,32,1,3,0.3507393120089546,132.0,
177,32,5,2,2,2,32,2,1,0.0023694710107520223,,390.0
177,32,5,2,2,2,32,2,2,0.3391210459958529,,390.0
177,32,5,2,2,2,32,2,3,0.34991808800259605,,390.0
177,64,5,2,2,2,64,1,1,4.121302924992051,264.0,
177,64,5,2,2,2,64,1,2,0.5248360430123284,264.0,
177,64,5,2,2,2,64,1,3,0.4602131929859752,264.0,
177,64,5,2,2,2,64,2,1,0.006428820008295588,,890.0
177,64,5,2,2,2,64,2,2,0.728850102997967,,890.0
177,64,5,2,2,2,64,2,3,0.850035242998274,,890.0
177,128,5,2,2,2,128,1,1,9.413378288008971,528.0,
177,128,5,2,2,2,128,1,2,0.9909769869991578,528.0,
177,128,5,2,2,2,128,1,3,0.7820203049923293,528.0,
177,128,5,2,2,2,128,2,1,0.023309659998631105,,1688.0
177,128,5,2,2,2,128,2,2,1.3809852609992959,,1688.0
177,128,5,2,2,2,128,2,3,1.6378025749872904,,1688.0
177,256,5,2,2,2,256,1,1,19.907126455000252,1088.0,
177,256,5,2,2,2,256,1,2,1.4051921969949035,1088.0,
177,256,5,2,2,2,256,1,3,1.3899630789965158,1088.0,
177,256,5,2,2,2,256,2,1,0.11024326398910489,,3890.0
177,256,5,2,2,2,256,2,2,3.0217090009973617,,3890.0
177,256,5,2,2,2,256,2,3,3.3751767270005075,,3890.0
177,512,5,2,2,2,512,1,1,36.45532790099969,2088.0,
177,512,5,2,2,2,512,1,2,2.681769336995785,2088.0,
177,512,5,2,2,2,512,1,3,2.54424263999681,2088.0,
177,512,5,2,2,2,512,2,1,0.33682162599870935,,6932.0
177,512,5,2,2,2,512,2,2,6.725112074011122,,6932.0
177,512,5,2,2,2,512,2,3,6.867476865998469,,6932.0
178,8,5,2,2,2,8,1,1,0.5258567470009439,32.0,
178,8,5,2,2,2,8,1,2,0.2698745949892327,32.0,
178,8,5,2,2,2,8,1,3,0.2583568250120152,32.0,
178,8,5,2,2,2,8,2,1,0.00059045001398772,,48.0
178,8,5,2,2,2,8,2,2,0.1999232590023894,,48.0
178,8,5,2,2,2,8,2,3,0.19348704600997735,,48.0
178,16,5,2,2,2,16,1,1,1.1802250639884733,74.0,
178,16,5,2,2,2,16,1,2,0.3526103949989192,74.0,
178,16,5,2,2,2,16,1,3,0.34690014499938115,74.0,
178,16,5,2,2,2,16,2,1,0.0010341970046283677,,164.0
178,16,5,2,2,2,16,2,2,0.2334309189900523,,164.0
178,16,5,2,2,2,16,2,3,0.23445047999848612,,164.0
178,32,5,2,2,2,32,1,1,2.6973043070029235,156.0,
178,32,5,2,2,2,32,1,2,0.3941569730086485,156.0,
178,32,5,2,2,2,32,1,3,0.37041356800182257,156.0,
178,32,5,2,2,2,32,2,1,0.0025634660123614594,,450.0
178,32,5,2,2,2,32,2,2,0.4501098600012483,,450.0
178,32,5,2,2,2,32,2,3,0.40638283599400893,,450.0
178,64,5,2,2,2,64,1,1,4.95999784200103,306.0,
178,64,5,2,2,2,64,1,2,0.5339311400020961,306.0,
178,64,5,2,2,2,64,1,3,0.509138741006609,306.0,
178,64,5,2,2,2,64,2,1,0.006481011005234905,,834.0
178,64,5,2,2,2,64,2,2,0.7595097110024653,,834.0
178,64,5,2,2,2,64,2,3,0.849056710008881,,834.0
178,128,5,2,2,2,128,1,1,10.094971399012138,606.0,
178,128,5,2,2,2,128,1,2,0.8253463360015303,606.0,
178,128,5,2,2,2,128,1,3,0.7848461850080639,606.0,
178,128,5,2,2,2,128,2,1,0.02291671698912978,,1544.0
178,128,5,2,2,2,128,2,2,1.5923869219986955,,1544.0
178,128,5,2,2,2,128,2,3,1.6785823609970976,,1544.0
178,256,5,2,2,2,256,1,1,21.60528917600459,1254.0,
178,256,5,2,2,2,256,1,2,1.6628483929962385,1254.0,
178,256,5,2,2,2,256,1,3,1.7466307849972509,1254.0,
178,256,5,2,2,2,256,2,1,0.09194689599098638,,3548.0
178,256,5,2,2,2,256,2,2,3.0528102410025895,,3548.0
178,256,5,2,2,2,256,2,3,3.6166617949929787,,3548.0
178,512,5,2,2,2,512,1,1,42.329126024997095,2488.0,
178,512,5,2,2,2,512,1,2,2.8615118470042944,2488.0,
178,512,5,2,2,2,512,1,3,2.8645078120025573,2488.0,
178,512,5,2,2,2,512,2,1,0.34133704600390047,,6918.0
178,512,5,2,2,2,512,2,2,6.8659317739948165,,6918.0
178,512,5,2,2,2,512,2,3,7.260623587993905,,6918.0
179,8,5,2,2,2,8,1,1,0.5065362419991288,17.0,
179,8,5,2,2,2,8,1,2,0.32023139800003264,17.0,
179,8,5,2,2,2,8,1,3,0.3252626070025144,17.0,
179,8,5,2,2,2,8,2,1,0.0006321910041151568,,16.0
179,8,5,2,2,2,8,2,2,0.2052777250064537,,16.0
179,8,5,2,2,2,8,2,3,0.20127050699375104,,16.0
179,16,5,2,2,2,16,1,1,1.0724279650021344,36.0,
179,16,5,2,2,2,16,1,2,0.33699027700640727,36.0,
179,16,5,2,2,2,16,1,3,0.33640435298730154,36.0,
179,16,5,2,2,2,16,2,1,0.0010334269900340587,,33.0
179,16,5,2,2,2,16,2,2,0.2544476159964688,,33.0
179,16,5,2,2,2,16,2,3,0.270427996001672,,33.0
179,32,5,2,2,2,32,1,1,2.612962144994526,74.0,
179,32,5,2,2,2,32,1,2,0.4065838060050737,74.0,
179,32,5,2,2,2,32,1,3,0.37464466798701324,74.0,
179,32,5,2,2,2,32,2,1,0.0023720099998172373,,75.0
179,32,5,2,2,2,32,2,2,0.4520448979892535,,75.0
179,32,5,2,2,2,32,2,3,0.4524528369947802,,75.0
179,64,5,2,2,2,64,1,1,5.391033801992307,155.0,
179,64,5,2,2,2,64,1,2,0.5837063579965616,155.0,
179,64,5,2,2,2,64,1,3,0.7745604280062253,155.0,
179,64,5,2,2,2,64,2,1,0.006040366002707742,,153.0
179,64,5,2,2,2,64,2,2,1.1533401699998649,,153.0
179,64,5,2,2,2,64,2,3,1.2768323000054806,,153.0
179,128,5,2,2,2,128,1,1,10.440192672002013,314.0,
179,128,5,2,2,2,128,1,2,1.1888900750054745,314.0,
179,128,5,2,2,2,128,1,3,0.9014303880103398,314.0,
179,128,5,2,2,2,128,2,1,0.024311517001478933,,345.0
179,128,5,2,2,2,128,2,2,2.4937672179949004,,345.0
179,128,5,2,2,2,128,2,3,2.5826810589933302,,345.0
179,256,5,2,2,2,256,1,1,21.311979714009794,631.0,
179,256,5,2,2,2,256,1,2,1.5280950149899581,631.0,
179,256,5,2,2,2,256,1,3,1.7568702429998666,631.0,
179,256,5,2,2,2,256,2,1,0.10197766100463923,,751.0
179,256,5,2,2,2,256,2,2,5.093369352995069,,751.0
179,256,5,2,2,2,256,2,3,5.5574915039906045,,751.0
179,512,5,2,2,2,512,1,1,43.863398148998385,1248.0,
179,512,5,2,2,2,512,1,2,2.689153647996136,1248.0,
179,512,5,2,2,2,512,1,3,3.5366529680031817,1248.0,
179,512,5,2,2,2,512,2,1,0.3602900980040431,,1364.0
179,512,5,2,2,2,512,2,2,10.939500278997002,,1364.0
179,512,5,2,2,2,512,2,3,10.544570914003998,,1364.0
180,8,5,2,2,2,8,1,1,0.5026601399877109,17.0,
180,8,5,2,2,2,8,1,2,0.30570597300538793,17.0,
180,8,5,2,2,2,8,1,3,0.3410744680004427,17.0,
180,8,5,2,2,2,8,2,1,0.0004908000119030476,,18.0
180,8,5,2,2,2,8,2,2,0.20836120800231583,,18.0
180,8,5,2,2,2,8,2,3,0.2043498059938429,,18.0
180,16,5,2,2,2,16,1,1,1.178407330007758,38.0,
180,16,5,2,2,2,16,1,2,0.3430942690029042,38.0,
180,16,5,2,2,2,16,1,3,0.33629791300336365,38.0,
180,16,5,2,2,2,16,2,1,0.0009782900015125051,,53.0
180,16,5,2,2,2,16,2,2,0.25815575099841226,,53.0
180,16,5,2,2,2,16,2,3,0.2718878460000269,,53.0
180,32,5,2,2,2,32,1,1,2.4789134029997513,74.0,
180,32,5,2,2,2,32,1,2,0.39354356500552967,74.0,
180,32,5,2,2,2,32,1,3,0.37998685899947304,74.0,
180,32,5,2,2,2,32,2,1,0.002472513006068766,,112.0
180,32,5,2,2,2,32,2,2,0.4382029990083538,,112.0
180,32,5,2,2,2,32,2,3,0.46774898399598897,,112.0
180,64,5,2,2,2,64,1,1,5.2534161190124,158.0,
180,64,5,2,2,2,64,1,2,0.5736391630052822,158.0,
180,64,5,2,2,2,64,1,3,0.5207502339908388,158.0,
180,64,5,2,2,2,64,2,1,0.00688448800065089,,276.0
180,64,5,2,2,2,64,2,2,1.2066214500082424,,276.0
180,64,5,2,2,2,64,2,3,1.3965967249969253,,276.0
180,128,5,2,2,2,128,1,1,11.942074734004564,318.0,
180,128,5,2,2,2,128,1,2,0.8651355889887782,318.0,
180,128,5,2,2,2,128,1,3,1.3515429870021762,318.0,
180,128,5,2,2,2,128,2,1,0.02502301600179635,,564.0
180,128,5,2,2,2,128,2,2,2.551411784996162,,564.0
180,128,5,2,2,2,128,2,3,2.6758258790068794,,564.0
180,256,5,2,2,2,256,1,1,20.8681551089976,634.0,
180,256,5,2,2,2,256,1,2,1.5457538519985974,634.0,
180,256,5,2,2,2,256,1,3,2.1121780760004185,634.0,
180,256,5,2,2,2,256,2,1,0.09317204399849288,,1084.0
180,256,5,2,2,2,256,2,2,5.003067475001444,,1084.0
180,256,5,2,2,2,256,2,3,5.490224760011188,,1084.0
180,512,5,2,2,2,512,1,1,45.503347397985635,1271.0,
180,512,5,2,2,2,512,1,2,2.9488219570193905,1271.0,
180,512,5,2,2,2,512,1,3,3.6186544120137114,1271.0,
180,512,5,2,2,2,512,2,1,0.37103810301050544,,2180.0
180,512,5,2,2,2,512,2,2,11.083226129005197,,2180.0
180,512,5,2,2,2,512,2,3,10.81980791199021,,2180.0
181,8,5,2,2,2,8,1,1,0.35175793297821656,17.0,
181,8,5,2,2,2,8,1,2,0.2772541220183484,17.0,
181,8,5,2,2,2,8,1,3,0.26892950499313883,17.0,
181,8,5,2,2,2,8,2,1,0.00046686301357112825,,18.0
181,8,5,2,2,2,8,2,2,0.1974443520011846,,18.0
181,8,5,2,2,2,8,2,3,0.20080791899817996,,18.0
181,16,5,2,2,2,16,1,1,0.8232111099932808,37.0,
181,16,5,2,2,2,16,1,2,0.31446194901946,37.0,
181,16,5,2,2,2,16,1,3,0.4801161680079531,37.0,
181,16,5,2,2,2,16,2,1,0.00072667800122872,,50.0
181,16,5,2,2,2,16,2,2,0.22675222301040776,,50.0
181,16,5,2,2,2,16,2,3,0.24522869900101796,,50.0
181,32,5,2,2,2,32,1,1,1.9305580490035936,79.0,
181,32,5,2,2,2,32,1,2,0.3519995429960545,79.0,
181,32,5,2,2,2,32,1,3,0.3162267850129865,79.0,
181,32,5,2,2,2,32,2,1,0.0021687679982278496,,126.0
181,32,5,2,2,2,32,2,2,0.35072054000920616,,126.0
181,32,5,2,2,2,32,2,3,0.342697093001334,,126.0
181,64,5,2,2,2,64,1,1,4.149742306006374,159.0,
181,64,5,2,2,2,64,1,2,0.4826941819919739,159.0,
181,64,5,2,2,2,64,1,3,0.6736987540207338,159.0,
181,64,5,2,2,2,64,2,1,0.006229045015061274,,271.0
181,64,5,2,2,2,64,2,2,0.7972210839798208,,271.0
181,64,5,2,2,2,64,2,3,0.8229661350196693,,271.0
181,128,5,2,2,2,128,1,1,7.442248419014504,311.0,
181,128,5,2,2,2,128,1,2,0.7616987370129209,311.0,
181,128,5,2,2,2,128,1,3,0.6431038220180199,311.0,
181,128,5,2,2,2,128,2,1,0.02194674900965765,,513.0
181,128,5,2,2,2,128,2,2,1.316968963976251,,513.0
181,128,5,2,2,2,128,2,3,1.5104828140174504,,513.0
181,256,5,2,2,2,256,1,1,15.194604713993613,623.0,
181,256,5,2,2,2,256,1,2,1.1690740320191253,623.0,
181,256,5,2,2,2,256,1,3,1.0872796819894575,623.0,
181,256,5,2,2,2,256,2,1,0.08743944898014888,,1008.0
181,256,5,2,2,2,256,2,2,2.7510066799877677,,1008.0
181,256,5,2,2,2,256,2,3,3.045164178998675,,1008.0
181,512,5,2,2,2,512,1,1,30.3223219079955,1257.0,
181,512,5,2,2,2,512,1,2,1.9771583429828752,1257.0,
181,512,5,2,2,2,512,1,3,2.4229849510011263,1257.0,
181,512,5,2,2,2,512,2,1,0.3487590290023945,,2132.0
181,512,5,2,2,2,512,2,2,6.666050147003261,,2132.0
181,512,5,2,2,2,512,2,3,6.514510731998598,,2132.0
182,8,5,2,2,2,8,1,1,0.4491484889877029,24.0,
182,8,5,2,2,2,8,1,2,0.30155428100260906,24.0,
182,8,5,2,2,2,8,1,3,0.3045416559907608,24.0,
182,8,5,2,2,2,8,2,1,0.00041567700100131333,,42.0
182,8,5,2,2,2,8,2,2,0.1995771809888538,,42.0
182,8,5,2,2,2,8,2,3,0.19516147201647982,,42.0
182,16,5,2,2,2,16,1,1,1.0492206030176021,52.0,
182,16,5,2,2,2,16,1,2,0.36021074300515465,52.0,
182,16,5,2,2,2,16,1,3,0.3032319550111424,52.0,
182,16,5,2,2,2,16,2,1,0.0009975490102078766,,116.0
182,16,5,2,2,2,16,2,2,0.2288105970073957,,116.0
182,16,5,2,2,2,16,2,3,0.2364674179989379,,116.0
182,32,5,2,2,2,32,1,1,2.1100311539776158,112.0,
182,32,5,2,2,2,32,1,2,0.39568109399988316,112.0,
182,32,5,2,2,2,32,1,3,0.34642208498553373,112.0,
182,32,5,2,2,2,32,2,1,0.0026603580045048147,,278.0
182,32,5,2,2,2,32,2,2,0.3973385570279788,,278.0
182,32,5,2,2,2,32,2,3,0.4108942599850707,,278.0
182,64,5,2,2,2,64,1,1,4.2674048820044845,212.0,
182,64,5,2,2,2,64,1,2,0.47274919602205046,212.0,
182,64,5,2,2,2,64,1,3,0.4648523279756773,212.0,
182,64,5,2,2,2,64,2,1,0.0061390980263240635,,486.0
182,64,5,2,2,2,64,2,2,0.7188234900240786,,486.0
182,64,5,2,2,2,64,2,3,0.8217130940174684,,486.0
182,128,5,2,2,2,128,1,1,9.448455351986922,438.0,
182,128,5,2,2,2,128,1,2,1.03655362201971,438.0,
182,128,5,2,2,2,128,1,3,0.7553205720032565,438.0,
182,128,5,2,2,2,128,2,1,0.024862592021236196,,1097.0
182,128,5,2,2,2,128,2,2,1.5354358430195134,,1097.0
182,128,5,2,2,2,128,2,3,1.703172692010412,,1097.0
182,256,5,2,2,2,256,1,1,18.33645889800391,866.0,
182,256,5,2,2,2,256,1,2,1.27875997099909,866.0,
182,256,5,2,2,2,256,1,3,1.5357506810105406,866.0,
182,256,5,2,2,2,256,2,1,0.09404017199994996,,2053.0
182,256,5,2,2,2,256,2,2,2.943043729988858,,2053.0
182,256,5,2,2,2,256,2,3,3.253308115003165,,2053.0
182,512,5,2,2,2,512,1,1,35.75501501499093,1718.0,
182,512,5,2,2,2,512,1,2,2.5814018130186014,1718.0,
182,512,5,2,2,2,512,1,3,2.5285425079928245,1718.0,
182,512,5,2,2,2,512,2,1,0.3544929389900062,,3909.0
182,512,5,2,2,2,512,2,2,6.621233565005241,,3909.0
182,512,5,2,2,2,512,2,3,7.570535022998229,,3909.0
183,8,5,2,2,2,8,1,1,0.8147813810210209,34.0,
183,8,5,2,2,2,8,1,2,0.387158014025772,34.0,
183,8,5,2,2,2,8,1,3,0.3891283340053633,34.0,
183,8,5,2,2,2,8,2,1,0.0004604019923135638,,68.0
183,8,5,2,2,2,8,2,2,0.2048190890054684,,68.0
183,8,5,2,2,2,8,2,3,0.20845630700932816,,68.0
183,16,5,2,2,2,16,1,1,2.0462003569991793,84.0,
183,16,5,2,2,2,16,1,2,0.40189388702856377,84.0,
183,16,5,2,2,2,16,1,3,0.40549109602579847,84.0,
183,16,5,2,2,2,16,2,1,0.0012507490173447877,,324.0
183,16,5,2,2,2,16,2,2,0.27139469698886387,,324.0
183,16,5,2,2,2,16,2,3,0.29492081399075687,,324.0
183,32,5,2,2,2,32,1,1,3.5012038619897794,162.0,
183,32,5,2,2,2,32,1,2,0.43330723702092655,162.0,
183,32,5,2,2,2,32,1,3,0.44242889201268554,162.0,
183,32,5,2,2,2,32,2,1,0.0026775609876494855,,576.0
183,32,5,2,2,2,32,2,2,0.43063381197862327,,576.0
183,32,5,2,2,2,32,2,3,0.5433257069962565,,576.0
183,64,5,2,2,2,64,1,1,8.515223762980895,318.0,
183,64,5,2,2,2,64,1,2,0.6860893800039776,318.0,
183,64,5,2,2,2,64,1,3,0.6366604790091515,318.0,
183,64,5,2,2,2,64,2,1,0.00708346301689744,,1092.0
183,64,5,2,2,2,64,2,2,1.2289543059887365,,1092.0
183,64,5,2,2,2,64,2,3,1.5031982740038075,,1092.0
183,128,5,2,2,2,128,1,1,16.142304715001956,644.0,
183,128,5,2,2,2,128,1,2,1.1503528459870722,644.0,
183,128,5,2,2,2,128,1,3,1.5024502399901394,644.0,
183,128,5,2,2,2,128,2,1,0.0252918990154285,,2212.0
183,128,5,2,2,2,128,2,2,2.4797360690135974,,2212.0
183,128,5,2,2,2,128,2,3,2.832565896998858,,2212.0
183,256,5,2,2,2,256,1,1,30.894918644975405,1262.0,
183,256,5,2,2,2,256,1,2,1.9412642479874194,1262.0,
183,256,5,2,2,2,256,1,3,2.1734946070064325,1262.0,
183,256,5,2,2,2,256,2,1,0.09979804800241254,,4200.0
183,256,5,2,2,2,256,2,2,5.295941935997689,,4200.0
183,256,5,2,2,2,256,2,3,5.830781785014551,,4200.0
183,512,5,2,2,2,512,1,1,60.91415685697575,2528.0,
183,512,5,2,2,2,512,1,2,3.8902181530138478,2528.0,
183,512,5,2,2,2,512,1,3,4.673814401001437,2528.0,
183,512,5,2,2,2,512,2,1,0.3634820790030062,,8788.0
183,512,5,2,2,2,512,2,2,11.207416449993616,,8788.0
183,512,5,2,2,2,512,2,3,11.019689042994287,,8788.0
184,8,5,2,2,2,8,1,1,0.6457835840119515,51.0,
184,8,5,2,2,2,8,1,2,0.3624251059954986,51.0,
184,8,5,2,2,2,8,1,3,0.36080187498009764,51.0,
184,8,5,2,2,2,8,2,1,0.000591641990467906,,126.0
184,8,5,2,2,2,8,2,2,0.21057273098267615,,126.0
184,8,5,2,2,2,8,2,3,0.20267529101693071,,126.0
184,16,5,2,2,2,16,1,1,1.4922878289944492,108.0,
184,16,5,2,2,2,16,1,2,0.3716471949883271,108.0,
184,16,5,2,2,2,16,1,3,0.3799690789892338,108.0,
184,16,5,2,2,2,16,2,1,0.0013154929911252111,,381.0
184,16,5,2,2,2,16,2,2,0.26162886701058596,,381.0
184,16,5,2,2,2,16,2,3,0.2446828469983302,,381.0
184,32,5,2,2,2,32,1,1,3.299203477014089,222.0,
184,32,5,2,2,2,32,1,2,0.43572031799703836,222.0,
184,32,5,2,2,2,32,1,3,0.39859476100536995,222.0,
184,32,5,2,2,2,32,2,1,0.0025601419911254197,,924.0
184,32,5,2,2,2,32,2,2,0.3437029510096181,,924.0
184,32,5,2,2,2,32,2,3,0.35911638499237597,,924.0
184,64,5,2,2,2,64,1,1,6.794276077009272,444.0,
184,64,5,2,2,2,64,1,2,0.6666334790061228,444.0,
184,64,5,2,2,2,64,1,3,0.6195066260115709,444.0,
184,64,5,2,2,2,64,2,1,0.00708900298923254,,1710.0
184,64,5,2,2,2,64,2,2,0.7738309790147468,,1710.0
184,64,5,2,2,2,64,2,3,0.887830441002734,,1710.0
184,128,5,2,2,2,128,1,1,14.109604808996664,933.0,
184,128,5,2,2,2,128,1,2,1.349513127002865,933.0,
184,128,5,2,2,2,128,1,3,1.0604230269964319,933.0,
184,128,5,2,2,2,128,2,1,0.02559698699042201,,4248.0
184,128,5,2,2,2,128,2,2,2.2862661170074716,,4248.0
184,128,5,2,2,2,128,2,3,1.8204409320023842,,4248.0
184,256,5,2,2,2,256,1,1,29.079455341008725,1851.0,
184,256,5,2,2,2,256,1,2,2.0479173790081404,1851.0,
184,256,5,2,2,2,256,1,3,1.9115937890019268,1851.0,
184,256,5,2,2,2,256,2,1,0.09273625400965102,,8628.0
184,256,5,2,2,2,256,2,2,3.177922769013094,,8628.0
184,256,5,2,2,2,256,2,3,3.736909711995395,,8628.0
184,512,5,2,2,2,512,1,1,56.63520046000485,3744.0,
184,512,5,2,2,2,512,1,2,3.7561768800078426,3744.0,
184,512,5,2,2,2,512,1,3,3.944790511013707,3744.0,
184,512,5,2,2,2,512,2,1,0.34691315301461145,,16656.0
184,512,5,2,2,2,512,2,2,7.3828414370073006,,16656.0
184,512,5,2,2,2,512,2,3,7.913112656999147,,16656.0
185,8,5,2,2,2,8,1,1,0.547880153026199,24.0,
185,8,5,2,2,2,8,1,2,0.33361751202028245,24.0,
185,8,5,2,2,2,8,1,3,0.34644930899958126,24.0,
185,8,5,2,2,2,8,2,1,0.000501408998388797,,14.0
185,8,5,2,2,2,8,2,2,0.19826797599671409,,14.0
185,8,5,2,2,2,8,2,3,0.19637311500264332,,14.0
