i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors
406,16,5,2,2,2,16,1,2,0.5353367799834814,35.0,
406,16,5,2,2,2,16,1,3,0.5338926219847053,35.0,
406,16,5,2,2,2,16,2,1,0.0008631469972897321,,18.0
406,16,5,2,2,2,16,2,2,0.4145538499869872,,18.0
406,16,5,2,2,2,16,2,3,0.41403413499938324,,18.0
406,32,5,2,2,2,32,1,1,2.2839760899951216,78.0,
406,32,5,2,2,2,32,1,2,0.5743136419914663,78.0,
406,32,5,2,2,2,32,1,3,0.542384378000861,78.0,
406,32,5,2,2,2,32,2,1,0.0024150079989340156,,47.0
406,32,5,2,2,2,32,2,2,0.576974716008408,,47.0
406,32,5,2,2,2,32,2,3,0.5908185460139066,,47.0
406,64,5,2,2,2,64,1,1,5.043266973021673,164.0,
406,64,5,2,2,2,64,1,2,0.7581665080215316,164.0,
406,64,5,2,2,2,64,1,3,0.7066092239983846,164.0,
406,64,5,2,2,2,64,2,1,0.006579965993296355,,97.0
406,64,5,2,2,2,64,2,2,1.0673404620029032,,97.0
406,64,5,2,2,2,64,2,3,1.2030002319952473,,97.0
406,128,5,2,2,2,128,1,1,10.879634965996956,328.0,
406,128,5,2,2,2,128,1,2,1.0660169680195395,328.0,
406,128,5,2,2,2,128,1,3,1.0721781280008145,328.0,
406,128,5,2,2,2,128,2,1,0.026320919016143307,,212.0
406,128,5,2,2,2,128,2,2,2.238275526993675,,212.0
406,128,5,2,2,2,128,2,3,2.2429778140212875,,212.0
406,256,5,2,2,2,256,1,1,21.007878397009335,647.0,
406,256,5,2,2,2,256,1,2,1.8923888570279814,647.0,
406,256,5,2,2,2,256,1,3,1.7167513839958701,647.0,
406,256,5,2,2,2,256,2,1,0.09799250500509515,,402.0
406,256,5,2,2,2,256,2,2,4.277474737988086,,402.0
406,256,5,2,2,2,256,2,3,5.033811800996773,,402.0
406,512,5,2,2,2,512,1,1,40.26640002199565,1287.0,
406,512,5,2,2,2,512,1,2,2.852711497020209,1287.0,
406,512,5,2,2,2,512,1,3,3.350726724980632,1287.0,
406,512,5,2,2,2,512,2,1,0.3649048609950114,,769.0
406,512,5,2,2,2,512,2,2,8.568782823014772,,769.0
406,512,5,2,2,2,512,2,3,8.690697449987056,,769.0
406,1024,5,2,2,2,1024,1,1,80.62952992101782,2537.0,
406,1024,5,2,2,2,1024,1,2,5.590991940989625,2537.0,
406,1024,5,2,2,2,1024,1,3,6.247510492976289,2537.0,
406,1024,5,2,2,2,1024,2,1,1.3556573019886855,,1482.0
406,1024,5,2,2,2,1024,2,2,18.36656652498641,,1482.0
406,1024,5,2,2,2,1024,2,3,18.314594447991112,,1482.0
407,8,5,2,2,2,8,1,1,0.41555967601016164,20.0,
407,8,5,2,2,2,8,1,2,0.3413937449804507,20.0,
407,8,5,2,2,2,8,1,3,0.38725931200315244,20.0,
407,8,5,2,2,2,8,2,1,0.00063505899743177,,25.0
407,8,5,2,2,2,8,2,2,0.30941256100777537,,25.0
407,8,5,2,2,2,8,2,3,0.30529549400671385,,25.0
407,16,5,2,2,2,16,1,1,1.0067482590093277,46.0,
407,16,5,2,2,2,16,1,2,0.4089538910193369,46.0,
407,16,5,2,2,2,16,1,3,0.428775054984726,46.0,
407,16,5,2,2,2,16,2,1,0.001103065995266661,,75.0
407,16,5,2,2,2,16,2,2,0.37306763499509543,,75.0
407,16,5,2,2,2,16,2,3,0.33253174400306307,,75.0
407,32,5,2,2,2,32,1,1,2.0810267979977652,92.0,
407,32,5,2,2,2,32,1,2,0.50922885799082,92.0,
407,32,5,2,2,2,32,1,3,0.47276105600758456,92.0,
407,32,5,2,2,2,32,2,1,0.002067099994746968,,153.0
407,32,5,2,2,2,32,2,2,0.5088400990061928,,153.0
407,32,5,2,2,2,32,2,3,0.48052800600999035,,153.0
407,64,5,2,2,2,64,1,1,4.663656271004584,184.0,
407,64,5,2,2,2,64,1,2,0.6476156490098219,184.0,
407,64,5,2,2,2,64,1,3,0.618022745999042,184.0,
407,64,5,2,2,2,64,2,1,0.006264764000661671,,314.0
407,64,5,2,2,2,64,2,2,0.8612198299961165,,314.0
407,64,5,2,2,2,64,2,3,1.0117719160043634,,314.0
407,128,5,2,2,2,128,1,1,8.980559604009613,360.0,
407,128,5,2,2,2,128,1,2,1.1316835560137406,360.0,
407,128,5,2,2,2,128,1,3,0.8708053469890729,360.0,
407,128,5,2,2,2,128,2,1,0.024140960013028234,,614.0
407,128,5,2,2,2,128,2,2,2.0075077660148963,,614.0
407,128,5,2,2,2,128,2,3,1.5916650869767182,,614.0
407,256,5,2,2,2,256,1,1,18.36539001899655,748.0,
407,256,5,2,2,2,256,1,2,1.5809426680207253,748.0,
407,256,5,2,2,2,256,1,3,1.5295982469979208,748.0,
407,256,5,2,2,2,256,2,1,0.09250178700312972,,1313.0
407,256,5,2,2,2,256,2,2,3.1165828790108208,,1313.0
407,256,5,2,2,2,256,2,3,3.857468019996304,,1313.0
407,512,5,2,2,2,512,1,1,37.27968516200781,1460.0,
407,512,5,2,2,2,512,1,2,3.0212171130115166,1460.0,
407,512,5,2,2,2,512,1,3,3.0366100820247084,1460.0,
407,512,5,2,2,2,512,2,1,0.35954351801774465,,2439.0
407,512,5,2,2,2,512,2,2,6.708266550995177,,2439.0
407,512,5,2,2,2,512,2,3,7.233830682991538,,2439.0
407,1024,5,2,2,2,1024,1,1,72.41930671199225,2894.0,
407,1024,5,2,2,2,1024,1,2,5.53819584401208,2894.0,
407,1024,5,2,2,2,1024,1,3,5.59229654801311,2894.0,
407,1024,5,2,2,2,1024,2,1,1.3446356150088832,,4807.0
407,1024,5,2,2,2,1024,2,2,16.76800331301638,,4807.0
407,1024,5,2,2,2,1024,2,3,15.923461655998835,,4807.0
408,8,5,2,2,2,8,1,1,0.6230642629961949,24.0,
408,8,5,2,2,2,8,1,2,0.5004821360053029,24.0,
408,8,5,2,2,2,8,1,3,0.4940633620135486,24.0,
408,8,5,2,2,2,8,2,1,0.0006689220026601106,,17.0
408,8,5,2,2,2,8,2,2,0.3468485709745437,,17.0
408,8,5,2,2,2,8,2,3,0.34588670899393037,,17.0
408,16,5,2,2,2,16,1,1,1.425710326002445,54.0,
408,16,5,2,2,2,16,1,2,0.5098196650214959,54.0,
408,16,5,2,2,2,16,1,3,0.5058418989938218,54.0,
408,16,5,2,2,2,16,2,1,0.0012364680005703121,,67.0
408,16,5,2,2,2,16,2,2,0.44227796100312844,,67.0
408,16,5,2,2,2,16,2,3,0.60211873499793,,67.0
408,32,5,2,2,2,32,1,1,3.3495683889777865,108.0,
408,32,5,2,2,2,32,1,2,0.5804959610104561,108.0,
408,32,5,2,2,2,32,1,3,0.5505105589982122,108.0,
408,32,5,2,2,2,32,2,1,0.002818120992742479,,138.0
408,32,5,2,2,2,32,2,2,0.5662862360186409,,138.0
408,32,5,2,2,2,32,2,3,0.548063166992506,,138.0
408,64,5,2,2,2,64,1,1,7.297583408013452,218.0,
408,64,5,2,2,2,64,1,2,0.742946935002692,218.0,
408,64,5,2,2,2,64,1,3,0.7191768969933037,218.0,
408,64,5,2,2,2,64,2,1,0.007877753989305347,,263.0
408,64,5,2,2,2,64,2,2,1.561462412995752,,263.0
408,64,5,2,2,2,64,2,3,1.6750043710053433,,263.0
408,128,5,2,2,2,128,1,1,13.808759419014677,434.0,
408,128,5,2,2,2,128,1,2,1.3608194819826167,434.0,
408,128,5,2,2,2,128,1,3,1.1262532459804788,434.0,
408,128,5,2,2,2,128,2,1,0.028450748010072857,,521.0
408,128,5,2,2,2,128,2,2,2.670183749985881,,521.0
408,128,5,2,2,2,128,2,3,3.0199869420030154,,521.0
408,256,5,2,2,2,256,1,1,26.78174694100744,860.0,
408,256,5,2,2,2,256,1,2,1.8720300360000692,860.0,
408,256,5,2,2,2,256,1,3,2.280553768010577,860.0,
408,256,5,2,2,2,256,2,1,0.10295285200118087,,1053.0
408,256,5,2,2,2,256,2,2,5.084985661000246,,1053.0
408,256,5,2,2,2,256,2,3,6.204829249996692,,1053.0
408,512,5,2,2,2,512,1,1,55.18016091702157,1718.0,
408,512,5,2,2,2,512,1,2,4.186411520000547,1718.0,
408,512,5,2,2,2,512,1,3,4.053198178007733,1718.0,
408,512,5,2,2,2,512,2,1,0.37347859202418476,,1979.0
408,512,5,2,2,2,512,2,2,13.317803559009917,,1979.0
408,512,5,2,2,2,512,2,3,12.47939173001214,,1979.0
408,1024,5,2,2,2,1024,1,1,107.16604482097318,3414.0,
408,1024,5,2,2,2,1024,1,2,6.892631218011957,3414.0,
408,1024,5,2,2,2,1024,1,3,7.671984009997686,3414.0,
408,1024,5,2,2,2,1024,2,1,1.3922460339963436,,3902.0
408,1024,5,2,2,2,1024,2,2,26.84316105299513,,3902.0
408,1024,5,2,2,2,1024,2,3,26.042671204020735,,3902.0
409,8,5,2,2,2,8,1,1,0.406163526000455,19.0,
409,8,5,2,2,2,8,1,2,0.4414003980054986,19.0,
409,8,5,2,2,2,8,1,3,0.482802257000003,19.0,
409,8,5,2,2,2,8,2,1,0.0005556190153583884,,22.0
409,8,5,2,2,2,8,2,2,0.40517363901017234,,22.0
409,8,5,2,2,2,8,2,3,0.4951724060229026,,22.0
409,16,5,2,2,2,16,1,1,0.887081285007298,42.0,
409,16,5,2,2,2,16,1,2,0.47120090600219555,42.0,
409,16,5,2,2,2,16,1,3,0.41729272398515604,42.0,
409,16,5,2,2,2,16,2,1,0.0009073549881577492,,60.0
409,16,5,2,2,2,16,2,2,0.3963213660172187,,60.0
409,16,5,2,2,2,16,2,3,0.4034878939855844,,60.0
409,32,5,2,2,2,32,1,1,2.257536535995314,93.0,
409,32,5,2,2,2,32,1,2,0.5520405000133906,93.0,
409,32,5,2,2,2,32,1,3,0.49509945799945854,93.0,
409,32,5,2,2,2,32,2,1,0.0024555610143579543,,182.0
409,32,5,2,2,2,32,2,2,0.508260891016107,,182.0
409,32,5,2,2,2,32,2,3,0.44112931602285244,,182.0
409,64,5,2,2,2,64,1,1,4.495150058006402,181.0,
409,64,5,2,2,2,64,1,2,0.6248830500117037,181.0,
409,64,5,2,2,2,64,1,3,0.6493315139960032,181.0,
409,64,5,2,2,2,64,2,1,0.006350404000841081,,304.0
409,64,5,2,2,2,64,2,2,0.8915606419905089,,304.0
409,64,5,2,2,2,64,2,3,1.0344398790039122,,304.0
409,128,5,2,2,2,128,1,1,8.246785413997713,347.0,
409,128,5,2,2,2,128,1,2,0.891741875995649,347.0,
409,128,5,2,2,2,128,1,3,0.9050946949864738,347.0,
409,128,5,2,2,2,128,2,1,0.02488939798786305,,592.0
409,128,5,2,2,2,128,2,2,1.5877764729957562,,592.0
409,128,5,2,2,2,128,2,3,1.8236433590063825,,592.0
409,256,5,2,2,2,256,1,1,17.347691699978895,698.0,
409,256,5,2,2,2,256,1,2,1.544490564003354,698.0,
409,256,5,2,2,2,256,1,3,1.7171171279915143,698.0,
409,256,5,2,2,2,256,2,1,0.10382226397632621,,1168.0
409,256,5,2,2,2,256,2,2,2.9505672969971783,,1168.0
409,256,5,2,2,2,256,2,3,3.417109831003472,,1168.0
409,512,5,2,2,2,512,1,1,32.83320148699568,1371.0,
409,512,5,2,2,2,512,1,2,2.7138703370001167,1371.0,
409,512,5,2,2,2,512,1,3,3.113214020006126,1371.0,
409,512,5,2,2,2,512,2,1,0.3536995690083131,,2272.0
409,512,5,2,2,2,512,2,2,6.624120670981938,,2272.0
409,512,5,2,2,2,512,2,3,6.683313725021435,,2272.0
409,1024,5,2,2,2,1024,1,1,67.84162283700425,2781.0,
409,1024,5,2,2,2,1024,1,2,4.9084030619997066,2781.0,
409,1024,5,2,2,2,1024,1,3,6.0312367999868,2781.0,
409,1024,5,2,2,2,1024,2,1,1.379034807003336,,4694.0
409,1024,5,2,2,2,1024,2,2,14.938996037992183,,4694.0
409,1024,5,2,2,2,1024,2,3,15.12378996500047,,4694.0
410,8,5,2,2,2,8,1,1,0.5206664949946571,29.0,
410,8,5,2,2,2,8,1,2,0.43515093898167834,29.0,
410,8,5,2,2,2,8,1,3,0.4421525030047633,29.0,
410,8,5,2,2,2,8,2,1,0.0004721810109913349,,62.0
410,8,5,2,2,2,8,2,2,0.32963456300785765,,62.0
410,8,5,2,2,2,8,2,3,0.3313281600130722,,62.0
410,16,5,2,2,2,16,1,1,1.2249922000046354,65.0,
410,16,5,2,2,2,16,1,2,0.47890846099471673,65.0,
410,16,5,2,2,2,16,1,3,0.4814483300142456,65.0,
410,16,5,2,2,2,16,2,1,0.0010906179959420115,,142.0
410,16,5,2,2,2,16,2,2,0.3641624940210022,,142.0
410,16,5,2,2,2,16,2,3,0.397693232021993,,142.0
410,32,5,2,2,2,32,1,1,2.6742396390181966,137.0,
410,32,5,2,2,2,32,1,2,0.5483818690117914,137.0,
410,32,5,2,2,2,32,1,3,0.5019981510122307,137.0,
410,32,5,2,2,2,32,2,1,0.002513894025469199,,332.0
410,32,5,2,2,2,32,2,2,0.9154243330121972,,332.0
410,32,5,2,2,2,32,2,3,0.8201577219879255,,332.0
410,64,5,2,2,2,64,1,1,4.822945180989336,271.0,
410,64,5,2,2,2,64,1,2,0.6833041350182611,271.0,
410,64,5,2,2,2,64,1,3,0.6542445719824173,271.0,
410,64,5,2,2,2,64,2,1,0.006877440988318995,,702.0
410,64,5,2,2,2,64,2,2,0.8915153879788704,,702.0
410,64,5,2,2,2,64,2,3,0.9689204500173219,,702.0
410,128,5,2,2,2,128,1,1,11.423095214995556,530.0,
410,128,5,2,2,2,128,1,2,1.008353615005035,530.0,
410,128,5,2,2,2,128,1,3,0.9993907879979815,530.0,
410,128,5,2,2,2,128,2,1,0.024034303991356865,,1380.0
410,128,5,2,2,2,128,2,2,1.5886722129944246,,1380.0
410,128,5,2,2,2,128,2,3,1.7692096600076184,,1380.0
410,256,5,2,2,2,256,1,1,22.127982614998473,1108.0,
410,256,5,2,2,2,256,1,2,1.7627429900167044,1108.0,
410,256,5,2,2,2,256,1,3,2.2693418090057094,1108.0,
410,256,5,2,2,2,256,2,1,0.08857164398068562,,2996.0
410,256,5,2,2,2,256,2,2,2.926190358994063,,2996.0
410,256,5,2,2,2,256,2,3,3.4908564100041986,,2996.0
410,512,5,2,2,2,512,1,1,45.215832820977084,2235.0,
410,512,5,2,2,2,512,1,2,3.1657333959883545,2235.0,
410,512,5,2,2,2,512,1,3,3.6237893720099237,2235.0,
410,512,5,2,2,2,512,2,1,0.3457421720086131,,6234.0
410,512,5,2,2,2,512,2,2,6.95429135102313,,6234.0
410,512,5,2,2,2,512,2,3,7.1178241620073095,,6234.0
410,1024,5,2,2,2,1024,1,1,90.18805393201183,4441.0,
410,1024,5,2,2,2,1024,1,2,6.424210881988984,4441.0,
410,1024,5,2,2,2,1024,1,3,6.3530864770000335,4441.0,
410,1024,5,2,2,2,1024,2,1,1.3368226620077621,,12064.0
410,1024,5,2,2,2,1024,2,2,15.081591238005785,,12064.0
410,1024,5,2,2,2,1024,2,3,15.82731347400113,,12064.0
411,8,5,2,2,2,8,1,1,0.7653379910043441,34.0,
411,8,5,2,2,2,8,1,2,0.6533230149943847,34.0,
411,8,5,2,2,2,8,1,3,0.5326858010084834,34.0,
411,8,5,2,2,2,8,2,1,0.0005507820169441402,,60.0
411,8,5,2,2,2,8,2,2,0.35210575099335983,,60.0
411,8,5,2,2,2,8,2,3,0.36201760498806834,,60.0
411,16,5,2,2,2,16,1,1,1.764700833009556,76.0,
411,16,5,2,2,2,16,1,2,0.5539619549817871,76.0,
411,16,5,2,2,2,16,1,3,0.5215030340186786,76.0,
411,16,5,2,2,2,16,2,1,0.0011001629754900932,,212.0
411,16,5,2,2,2,16,2,2,0.39963717700447887,,212.0
411,16,5,2,2,2,16,2,3,0.40139764797640964,,212.0
411,32,5,2,2,2,32,1,1,3.1234227489912882,150.0,
411,32,5,2,2,2,32,1,2,0.6102355059992988,150.0,
411,32,5,2,2,2,32,1,3,0.5516313659900334,150.0,
411,32,5,2,2,2,32,2,1,0.0022041070042178035,,448.0
411,32,5,2,2,2,32,2,2,0.537974837992806,,448.0
411,32,5,2,2,2,32,2,3,0.547918821015628,,448.0
411,64,5,2,2,2,64,1,1,6.513167597993743,306.0,
411,64,5,2,2,2,64,1,2,0.8186514829867519,306.0,
411,64,5,2,2,2,64,1,3,0.7306364199903328,306.0,
411,64,5,2,2,2,64,2,1,0.007103092997567728,,964.0
411,64,5,2,2,2,64,2,2,1.3037742839951534,,964.0
411,64,5,2,2,2,64,2,3,1.6744246300077066,,964.0
411,128,5,2,2,2,128,1,1,13.3536300729902,626.0,
411,128,5,2,2,2,128,1,2,1.500462689989945,626.0,
411,128,5,2,2,2,128,1,3,1.1446245050174184,626.0,
411,128,5,2,2,2,128,2,1,0.027401333005400375,,2084.0
411,128,5,2,2,2,128,2,2,2.919728158012731,,2084.0
411,128,5,2,2,2,128,2,3,2.7567094970145263,,2084.0
411,256,5,2,2,2,256,1,1,27.40817461098777,1266.0,
411,256,5,2,2,2,256,1,2,2.2921063209942076,1266.0,
411,256,5,2,2,2,256,1,3,2.6995444920030423,1266.0,
411,256,5,2,2,2,256,2,1,0.0970302949717734,,4492.0
411,256,5,2,2,2,256,2,2,5.249712542019552,,4492.0
411,256,5,2,2,2,256,2,3,5.7588579269940965,,4492.0
411,512,5,2,2,2,512,1,1,56.92135643801885,2532.0,
411,512,5,2,2,2,512,1,2,4.062310227018315,2532.0,
411,512,5,2,2,2,512,1,3,4.400924277986633,2532.0,
411,512,5,2,2,2,512,2,1,0.366484552010661,,8540.0
411,512,5,2,2,2,512,2,2,11.56802667901502,,8540.0
411,512,5,2,2,2,512,2,3,11.632508148002671,,8540.0
411,1024,5,2,2,2,1024,1,1,110.79461533701397,5054.0,
411,1024,5,2,2,2,1024,1,2,7.704129413003102,5054.0,
411,1024,5,2,2,2,1024,1,3,8.454276325996034,5054.0,
411,1024,5,2,2,2,1024,2,1,1.415573765989393,,17176.0
411,1024,5,2,2,2,1024,2,2,28.716554646001896,,17176.0
411,1024,5,2,2,2,1024,2,3,25.044067340990296,,17176.0
412,8,5,2,2,2,8,1,1,0.5521544110088143,17.0,
412,8,5,2,2,2,8,1,2,0.4511856369790621,17.0,
412,8,5,2,2,2,8,1,3,0.46157955200760625,17.0,
412,8,5,2,2,2,8,2,1,0.0006017950072418898,,7.0
412,8,5,2,2,2,8,2,2,0.328327364026336,,7.0
412,8,5,2,2,2,8,2,3,0.32520652198581956,,7.0
412,16,5,2,2,2,16,1,1,1.140699670999311,33.0,
412,16,5,2,2,2,16,1,2,0.5035335760039743,33.0,
412,16,5,2,2,2,16,1,3,0.46753875899594277,33.0,
412,16,5,2,2,2,16,2,1,0.0009059819858521223,,17.0
412,16,5,2,2,2,16,2,2,0.3714570880110841,,17.0
412,16,5,2,2,2,16,2,3,0.365290913003264,,17.0
412,32,5,2,2,2,32,1,1,2.7371205239905976,78.0,
412,32,5,2,2,2,32,1,2,0.5441131150000729,78.0,
412,32,5,2,2,2,32,1,3,0.5320661410223693,78.0,
412,32,5,2,2,2,32,2,1,0.002255634986795485,,36.0
412,32,5,2,2,2,32,2,2,0.5397392489830963,,36.0
412,32,5,2,2,2,32,2,3,0.5463976849860046,,36.0
412,64,5,2,2,2,64,1,1,6.171437746990705,156.0,
412,64,5,2,2,2,64,1,2,0.7438749670109246,156.0,
412,64,5,2,2,2,64,1,3,0.6196158029779326,156.0,
412,64,5,2,2,2,64,2,1,0.006709754990879446,,98.0
412,64,5,2,2,2,64,2,2,1.2543973109859508,,98.0
412,64,5,2,2,2,64,2,3,1.4613615930138621,,98.0
412,128,5,2,2,2,128,1,1,10.87588784500258,308.0,
412,128,5,2,2,2,128,1,2,1.0451045990048442,308.0,
412,128,5,2,2,2,128,1,3,1.0447990309912711,308.0,
412,128,5,2,2,2,128,2,1,0.023414740018779412,,185.0
412,128,5,2,2,2,128,2,2,2.6615538229816593,,185.0
412,128,5,2,2,2,128,2,3,2.6801815049839206,,185.0
412,256,5,2,2,2,256,1,1,24.541141471010633,636.0,
412,256,5,2,2,2,256,1,2,2.2029900109919254,636.0,
412,256,5,2,2,2,256,1,3,2.0105589349986985,636.0,
412,256,5,2,2,2,256,2,1,0.10348132398212329,,365.0
412,256,5,2,2,2,256,2,2,4.684677817975171,,365.0
412,256,5,2,2,2,256,2,3,5.659143878001487,,365.0
412,512,5,2,2,2,512,1,1,46.77868951900746,1260.0,
412,512,5,2,2,2,512,1,2,3.5021378829842433,1260.0,
412,512,5,2,2,2,512,1,3,3.667137724987697,1260.0,
412,512,5,2,2,2,512,2,1,0.3768697569903452,,743.0
412,512,5,2,2,2,512,2,2,11.221859288023552,,743.0
412,512,5,2,2,2,512,2,3,11.17681648398866,,743.0
412,1024,5,2,2,2,1024,1,1,96.63873531701392,2521.0,
412,1024,5,2,2,2,1024,1,2,6.287060847011162,2521.0,
412,1024,5,2,2,2,1024,1,3,6.635596053005429,2521.0,
412,1024,5,2,2,2,1024,2,1,1.3846605739963707,,1504.0
412,1024,5,2,2,2,1024,2,2,26.292001838010037,,1504.0
412,1024,5,2,2,2,1024,2,3,24.423626741976477,,1504.0
413,8,5,2,2,2,8,1,1,0.5960729320067912,24.0,
413,8,5,2,2,2,8,1,2,0.4905392210057471,24.0,
413,8,5,2,2,2,8,1,3,0.4734622559917625,24.0,
413,8,5,2,2,2,8,2,1,0.0005818080098833889,,28.0
413,8,5,2,2,2,8,2,2,0.3413182129734196,,28.0
413,8,5,2,2,2,8,2,3,0.342432274017483,,28.0
413,16,5,2,2,2,16,1,1,1.468849633994978,50.0,
413,16,5,2,2,2,16,1,2,0.5073127780051436,50.0,
413,16,5,2,2,2,16,1,3,0.4836890129954554,50.0,
413,16,5,2,2,2,16,2,1,0.0008684670028742403,,67.0
413,16,5,2,2,2,16,2,2,0.3990333880065009,,67.0
413,16,5,2,2,2,16,2,3,0.39296837500296533,,67.0
413,32,5,2,2,2,32,1,1,2.8096122439892497,100.0,
413,32,5,2,2,2,32,1,2,0.5775543869822286,100.0,
413,32,5,2,2,2,32,1,3,0.5376032729982398,100.0,
413,32,5,2,2,2,32,2,1,0.0021830290206708014,,142.0
413,32,5,2,2,2,32,2,2,0.6758836599765345,,142.0
413,32,5,2,2,2,32,2,3,0.5911350589885842,,142.0
413,64,5,2,2,2,64,1,1,5.261488759017084,206.0,
413,64,5,2,2,2,64,1,2,0.7209139329788741,206.0,
413,64,5,2,2,2,64,1,3,0.7054791399859823,206.0,
413,64,5,2,2,2,64,2,1,0.006242941017262638,,305.0
413,64,5,2,2,2,64,2,2,1.1489884089969564,,305.0
413,64,5,2,2,2,64,2,3,1.3497270490042865,,305.0
413,128,5,2,2,2,128,1,1,12.499426852009492,430.0,
413,128,5,2,2,2,128,1,2,1.1525632079865318,430.0,
413,128,5,2,2,2,128,1,3,1.093695777002722,430.0,
413,128,5,2,2,2,128,2,1,0.025407954992260784,,715.0
413,128,5,2,2,2,128,2,2,2.445560716005275,,715.0
413,128,5,2,2,2,128,2,3,2.7794870900106616,,715.0
413,256,5,2,2,2,256,1,1,26.15081454400206,852.0,
413,256,5,2,2,2,256,1,2,1.919742336991476,852.0,
413,256,5,2,2,2,256,1,3,1.9318526090064552,852.0,
413,256,5,2,2,2,256,2,1,0.0927750270057004,,1388.0
413,256,5,2,2,2,256,2,2,4.85406498197699,,1388.0
413,256,5,2,2,2,256,2,3,5.450481966981897,,1388.0
413,512,5,2,2,2,512,1,1,51.84740209701704,1708.0,
413,512,5,2,2,2,512,1,2,3.9561944649904035,1708.0,
413,512,5,2,2,2,512,1,3,3.832441653998103,1708.0,
413,512,5,2,2,2,512,2,1,0.36620541199226864,,2934.0
413,512,5,2,2,2,512,2,2,10.906807422987185,,2934.0
413,512,5,2,2,2,512,2,3,11.41617210500408,,2934.0
413,1024,5,2,2,2,1024,1,1,100.51696788601112,3430.0,
413,1024,5,2,2,2,1024,1,2,7.235135719995014,3430.0,
413,1024,5,2,2,2,1024,1,3,7.774264667998068,3430.0,
413,1024,5,2,2,2,1024,2,1,1.6851731069909874,,5853.0
413,1024,5,2,2,2,1024,2,2,24.500892248004675,,5853.0
413,1024,5,2,2,2,1024,2,3,23.565657175000524,,5853.0
414,8,5,2,2,2,8,1,1,0.4837359450175427,29.0,
414,8,5,2,2,2,8,1,2,0.5002200020244345,29.0,
414,8,5,2,2,2,8,1,3,0.6240761039953213,29.0,
414,8,5,2,2,2,8,2,1,0.0004644809814635664,,62.0
414,8,5,2,2,2,8,2,2,0.3727725269855,,62.0
414,8,5,2,2,2,8,2,3,0.38890587000059895,,62.0
414,16,5,2,2,2,16,1,1,1.0530481759924442,67.0,
414,16,5,2,2,2,16,1,2,0.4935423830174841,67.0,
414,16,5,2,2,2,16,1,3,0.5034549529955257,67.0,
414,16,5,2,2,2,16,2,1,0.0008906080038286746,,202.0
414,16,5,2,2,2,16,2,2,0.39571490898379125,,202.0
414,16,5,2,2,2,16,2,3,0.3984222369908821,,202.0
414,32,5,2,2,2,32,1,1,2.379914605000522,132.0,
414,32,5,2,2,2,32,1,2,0.5494774760154542,132.0,
414,32,5,2,2,2,32,1,3,0.5050494800088927,132.0,
414,32,5,2,2,2,32,2,1,0.002251745987450704,,414.0
414,32,5,2,2,2,32,2,2,0.46909922498161905,,414.0
414,32,5,2,2,2,32,2,3,0.49476658800267614,,414.0
414,64,5,2,2,2,64,1,1,4.754766995989485,280.0,
414,64,5,2,2,2,64,1,2,0.7263559479906689,280.0,
414,64,5,2,2,2,64,1,3,0.8783710349816829,280.0,
414,64,5,2,2,2,64,2,1,0.0072001980151981115,,1014.0
414,64,5,2,2,2,64,2,2,0.9853909449884668,,1014.0
414,64,5,2,2,2,64,2,3,1.0530311579932459,,1014.0
414,128,5,2,2,2,128,1,1,9.7700747679919,584.0,
414,128,5,2,2,2,128,1,2,1.1272039730101824,584.0,
414,128,5,2,2,2,128,1,3,1.0583864960062783,584.0,
414,128,5,2,2,2,128,2,1,0.024170246993890032,,2272.0
414,128,5,2,2,2,128,2,2,1.7166766299924348,,2272.0
414,128,5,2,2,2,128,2,3,1.85206992100575,,2272.0
414,256,5,2,2,2,256,1,1,19.5389647189877,1096.0,
414,256,5,2,2,2,256,1,2,1.9125423520163167,1096.0,
414,256,5,2,2,2,256,1,3,1.7379777500173077,1096.0,
414,256,5,2,2,2,256,2,1,0.09294663899345323,,3900.0
414,256,5,2,2,2,256,2,2,3.4275051510194317,,3900.0
414,256,5,2,2,2,256,2,3,3.518224936007755,,3900.0
414,512,5,2,2,2,512,1,1,39.02465732998098,2216.0,
414,512,5,2,2,2,512,1,2,3.408141010993859,2216.0,
414,512,5,2,2,2,512,1,3,3.2268829889944755,2216.0,
414,512,5,2,2,2,512,2,1,0.3626077010121662,,8006.0
414,512,5,2,2,2,512,2,2,6.810136375017464,,8006.0
414,512,5,2,2,2,512,2,3,7.09497559099691,,8006.0
414,1024,5,2,2,2,1024,1,1,77.3743139290018,4445.0,
414,1024,5,2,2,2,1024,1,2,6.0658052770013455,4445.0,
414,1024,5,2,2,2,1024,1,3,6.167655447992729,4445.0,
414,1024,5,2,2,2,1024,2,1,1.4444940759858582,,15832.0
414,1024,5,2,2,2,1024,2,2,15.859843657002784,,15832.0
414,1024,5,2,2,2,1024,2,3,15.292787024984136,,15832.0
415,8,5,2,2,2,8,1,1,0.6033725460001733,37.0,
415,8,5,2,2,2,8,1,2,0.4675004550081212,37.0,
415,8,5,2,2,2,8,1,3,0.46427206799853593,37.0,
415,8,5,2,2,2,8,2,1,0.000569819996599108,,101.0
415,8,5,2,2,2,8,2,2,0.3164912769861985,,101.0
415,8,5,2,2,2,8,2,3,0.3194686520146206,,101.0
