i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors
167,128,5,2,2,2,128,2,3,1.5138524520007195,,0.0
168,8,5,2,2,2,8,1,1,0.3756949059998078,19.0,
168,8,5,2,2,2,8,1,2,0.2106895879996955,19.0,
168,8,5,2,2,2,8,1,3,0.3296425470007307,19.0,
168,8,5,2,2,2,8,2,1,0.00040640399947733385,,27.0
168,8,5,2,2,2,8,2,2,0.12569930300014676,,27.0
168,8,5,2,2,2,8,2,3,0.12302941899997677,,27.0
168,16,5,2,2,2,16,1,1,0.7975938090003183,42.0,
168,16,5,2,2,2,16,1,2,0.21809351399951993,42.0,
168,16,5,2,2,2,16,1,3,0.2081445719995827,42.0,
168,16,5,2,2,2,16,2,1,0.0008800400000836817,,67.0
168,16,5,2,2,2,16,2,2,0.15594419700028084,,67.0
168,16,5,2,2,2,16,2,3,0.16117080299954978,,67.0
168,32,5,2,2,2,32,1,1,1.64783928199995,78.0,
168,32,5,2,2,2,32,1,2,0.24680565600010596,78.0,
168,32,5,2,2,2,32,1,3,0.2449249230003261,78.0,
168,32,5,2,2,2,32,2,1,0.001937315000759554,,118.0
168,32,5,2,2,2,32,2,2,0.27151310099998227,,118.0
168,32,5,2,2,2,32,2,3,0.27586812500067026,,118.0
168,64,5,2,2,2,64,1,1,3.518515965000006,179.0,
168,64,5,2,2,2,64,1,2,0.46104876400022476,179.0,
168,64,5,2,2,2,64,1,3,0.3649773369998002,179.0,
168,64,5,2,2,2,64,2,1,0.00681770399933157,,311.0
168,64,5,2,2,2,64,2,2,0.7136075949993028,,311.0
168,64,5,2,2,2,64,2,3,0.7363242470000841,,311.0
168,128,5,2,2,2,128,1,1,7.242801583000073,348.0,
168,128,5,2,2,2,128,1,2,0.5902380420002373,348.0,
168,128,5,2,2,2,128,1,3,0.5591660729996875,348.0,
168,128,5,2,2,2,128,2,1,0.02464761000010185,,610.0
168,128,5,2,2,2,128,2,2,1.2833795059996191,,610.0
168,128,5,2,2,2,128,2,3,1.441410029000508,,610.0
169,8,5,2,2,2,8,1,1,0.6510753599995951,31.0,
169,8,5,2,2,2,8,1,2,0.23743823600034375,31.0,
169,8,5,2,2,2,8,1,3,0.23997636900003272,31.0,
169,8,5,2,2,2,8,2,1,0.000516412999786553,,6.0
169,8,5,2,2,2,8,2,2,0.13895028600018122,,6.0
169,8,5,2,2,2,8,2,3,0.12588138699993578,,6.0
169,16,5,2,2,2,16,1,1,1.2359443340001235,71.0,
169,16,5,2,2,2,16,1,2,0.24827215799996338,71.0,
169,16,5,2,2,2,16,1,3,0.24196762500014302,71.0,
169,16,5,2,2,2,16,2,1,0.00110975799998414,,29.0
169,16,5,2,2,2,16,2,2,0.17929199799982598,,29.0
169,16,5,2,2,2,16,2,3,0.18369369500032917,,29.0
169,32,5,2,2,2,32,1,1,2.677353714000674,134.0,
169,32,5,2,2,2,32,1,2,0.323526357999981,134.0,
169,32,5,2,2,2,32,1,3,0.30797077499937586,134.0,
169,32,5,2,2,2,32,2,1,0.0024519799999325187,,48.0
169,32,5,2,2,2,32,2,2,0.31997149200014974,,48.0
169,32,5,2,2,2,32,2,3,0.31732984599966585,,48.0
169,64,5,2,2,2,64,1,1,5.039462327000365,275.0,
169,64,5,2,2,2,64,1,2,0.4669059340003514,275.0,
169,64,5,2,2,2,64,1,3,0.6797118350004894,275.0,
169,64,5,2,2,2,64,2,1,0.006825045999903523,,98.0
169,64,5,2,2,2,64,2,2,0.8031217289999404,,98.0
169,64,5,2,2,2,64,2,3,0.9240139080002336,,98.0
169,128,5,2,2,2,128,1,1,9.714222544000222,542.0,
169,128,5,2,2,2,128,1,2,0.7796070349995716,542.0,
169,128,5,2,2,2,128,1,3,0.8155304560004879,542.0,
169,128,5,2,2,2,128,2,1,0.027116686000226764,,180.0
169,128,5,2,2,2,128,2,2,1.7071669090000796,,180.0
169,128,5,2,2,2,128,2,3,1.8042296519997763,,180.0
170,8,5,2,2,2,8,1,1,0.4685953899997912,27.0,
170,8,5,2,2,2,8,1,2,0.23746240599939483,27.0,
170,8,5,2,2,2,8,1,3,0.25495879600021,27.0,
170,8,5,2,2,2,8,2,1,0.0006212070002220571,,20.0
170,8,5,2,2,2,8,2,2,0.1446498839995911,,20.0
170,8,5,2,2,2,8,2,3,0.13349057499999617,,20.0
170,16,5,2,2,2,16,1,1,1.1823228059993198,69.0,
170,16,5,2,2,2,16,1,2,0.24915926299945568,69.0,
170,16,5,2,2,2,16,1,3,0.25409158499951445,69.0,
170,16,5,2,2,2,16,2,1,0.0010865670001294347,,110.0
170,16,5,2,2,2,16,2,2,0.1633172370002285,,110.0
170,16,5,2,2,2,16,2,3,0.16449340300005133,,110.0
170,32,5,2,2,2,32,1,1,2.3587248439998802,132.0,
170,32,5,2,2,2,32,1,2,0.33201152499987074,132.0,
170,32,5,2,2,2,32,1,3,0.3000935979998758,132.0,
170,32,5,2,2,2,32,2,1,0.002641994999976305,,216.0
170,32,5,2,2,2,32,2,2,0.30928454900004,,216.0
170,32,5,2,2,2,32,2,3,0.31406547100050375,,216.0
170,64,5,2,2,2,64,1,1,4.921971740000117,250.0,
170,64,5,2,2,2,64,1,2,0.4374920319996818,250.0,
170,64,5,2,2,2,64,1,3,0.41684325900041586,250.0,
170,64,5,2,2,2,64,2,1,0.006020881999575067,,292.0
170,64,5,2,2,2,64,2,2,0.9789893819997815,,292.0
170,64,5,2,2,2,64,2,3,1.0599709660000372,,292.0
170,128,5,2,2,2,128,1,1,10.012582394000674,520.0,
170,128,5,2,2,2,128,1,2,0.7622960909993708,520.0,
170,128,5,2,2,2,128,1,3,0.7281379790001665,520.0,
170,128,5,2,2,2,128,2,1,0.022773622999920917,,666.0
170,128,5,2,2,2,128,2,2,1.4010826089997863,,666.0
170,128,5,2,2,2,128,2,3,1.594914630999483,,666.0
171,8,5,2,2,2,8,1,1,0.78571162299977,27.0,
171,8,5,2,2,2,8,1,2,0.300986515000659,27.0,
171,8,5,2,2,2,8,1,3,0.28502313700028026,27.0,
171,8,5,2,2,2,8,2,1,0.0005604990001302212,,40.0
171,8,5,2,2,2,8,2,2,0.12829269000030763,,40.0
171,8,5,2,2,2,8,2,3,0.13014193900016835,,40.0
171,16,5,2,2,2,16,1,1,1.495551222999893,55.0,
171,16,5,2,2,2,16,1,2,0.31406901700029266,55.0,
171,16,5,2,2,2,16,1,3,0.31309388499994384,55.0,
171,16,5,2,2,2,16,2,1,0.001136405999204726,,100.0
171,16,5,2,2,2,16,2,2,0.194590486999914,,100.0
171,16,5,2,2,2,16,2,3,0.20973972499996307,,100.0
171,32,5,2,2,2,32,1,1,3.489485973000228,131.0,
171,32,5,2,2,2,32,1,2,0.40140764900024806,131.0,
171,32,5,2,2,2,32,1,3,0.3570278420002069,131.0,
171,32,5,2,2,2,32,2,1,0.0026556049997452646,,324.0
171,32,5,2,2,2,32,2,2,0.3999877629994444,,324.0
171,32,5,2,2,2,32,2,3,0.40788919199985685,,324.0
171,64,5,2,2,2,64,1,1,6.099191399999654,243.0,
171,64,5,2,2,2,64,1,2,0.5732520349993138,243.0,
171,64,5,2,2,2,64,1,3,0.5670440780004355,243.0,
171,64,5,2,2,2,64,2,1,0.005777958000180661,,568.0
171,64,5,2,2,2,64,2,2,0.9900131699996564,,568.0
171,64,5,2,2,2,64,2,3,1.2776600289998896,,568.0
171,128,5,2,2,2,128,1,1,14.81656615799966,527.0,
171,128,5,2,2,2,128,1,2,1.2195130130003236,527.0,
171,128,5,2,2,2,128,1,3,0.9877984330005347,527.0,
171,128,5,2,2,2,128,2,1,0.023767124999722,,1480.0
171,128,5,2,2,2,128,2,2,2.185761906999687,,1480.0
171,128,5,2,2,2,128,2,3,2.2845376700006454,,1480.0
172,8,5,2,2,2,8,1,1,0.5785859919997165,27.0,
172,8,5,2,2,2,8,1,2,0.24703179399966757,27.0,
172,8,5,2,2,2,8,1,3,0.24979999199968006,27.0,
172,8,5,2,2,2,8,2,1,0.0006036849999873084,,58.0
172,8,5,2,2,2,8,2,2,0.13866682499974559,,58.0
172,8,5,2,2,2,8,2,3,0.1402293399996779,,58.0
172,16,5,2,2,2,16,1,1,1.4432478359995002,66.0,
172,16,5,2,2,2,16,1,2,0.2741646730000866,66.0,
172,16,5,2,2,2,16,1,3,0.2566417879997971,66.0,
172,16,5,2,2,2,16,2,1,0.0012023299996144488,,200.0
172,16,5,2,2,2,16,2,2,0.18672784899990802,,200.0
172,16,5,2,2,2,16,2,3,0.2009918080002535,,200.0
172,32,5,2,2,2,32,1,1,3.0158607370003665,128.0,
172,32,5,2,2,2,32,1,2,0.34880302300007315,128.0,
172,32,5,2,2,2,32,1,3,0.33419336099996144,128.0,
172,32,5,2,2,2,32,2,1,0.0026072139999087085,,416.0
172,32,5,2,2,2,32,2,2,0.34076201599964406,,416.0
172,32,5,2,2,2,32,2,3,0.3648474999999962,,416.0
172,64,5,2,2,2,64,1,1,5.277539030999833,252.0,
172,64,5,2,2,2,64,1,2,0.4860421809999025,252.0,
172,64,5,2,2,2,64,1,3,0.45241043800069747,252.0,
172,64,5,2,2,2,64,2,1,0.006825803000538144,,780.0
172,64,5,2,2,2,64,2,2,1.0086422450003738,,780.0
172,64,5,2,2,2,64,2,3,1.242386255999918,,780.0
172,128,5,2,2,2,128,1,1,10.458472215999791,520.0,
172,128,5,2,2,2,128,1,2,0.8178174989998297,520.0,
172,128,5,2,2,2,128,1,3,0.8762604660005309,520.0,
172,128,5,2,2,2,128,2,1,0.03915658000005351,,1732.0
172,128,5,2,2,2,128,2,2,2.0709058180000284,,1732.0
172,128,5,2,2,2,128,2,3,2.106282306999674,,1732.0
173,8,5,2,2,2,8,1,1,1.0324757939997653,88.0,
173,8,5,2,2,2,8,1,2,0.5018114719996447,88.0,
173,8,5,2,2,2,8,1,3,0.37840182799936883,88.0,
173,8,5,2,2,2,8,2,1,0.0007606389999637031,,424.0
173,8,5,2,2,2,8,2,2,0.12849766299950716,,424.0
173,8,5,2,2,2,8,2,3,0.1308937869998772,,424.0
173,16,5,2,2,2,16,1,1,2.067583893999654,176.0,
173,16,5,2,2,2,16,1,2,0.39576430300076026,176.0,
173,16,5,2,2,2,16,1,3,0.39429303999986587,176.0,
173,16,5,2,2,2,16,2,1,0.0018331540004510316,,1076.0
173,16,5,2,2,2,16,2,2,0.18313876199954393,,1076.0
173,16,5,2,2,2,16,2,3,0.19007232999956614,,1076.0
173,32,5,2,2,2,32,1,1,5.51651607399981,400.0,
173,32,5,2,2,2,32,1,2,0.6213113829999202,400.0,
173,32,5,2,2,2,32,1,3,0.44910364400038816,400.0,
173,32,5,2,2,2,32,2,1,0.004197006000140391,,3196.0
173,32,5,2,2,2,32,2,2,0.30380075500033854,,3196.0
173,32,5,2,2,2,32,2,3,0.32821622399933403,,3196.0
173,64,5,2,2,2,64,1,1,10.837922162000723,820.0,
173,64,5,2,2,2,64,1,2,0.7463334660005785,820.0,
173,64,5,2,2,2,64,1,3,0.7327637859998504,820.0,
173,64,5,2,2,2,64,2,1,0.012610247999873536,,6742.0
173,64,5,2,2,2,64,2,2,0.8482519850003882,,6742.0
173,64,5,2,2,2,64,2,3,1.0450260939996951,,6742.0
173,128,5,2,2,2,128,1,1,20.676553647999754,1620.0,
173,128,5,2,2,2,128,1,2,1.45045477199983,1620.0,
173,128,5,2,2,2,128,1,3,1.321594140000343,1620.0,
173,128,5,2,2,2,128,2,1,0.029484756999409,,13150.0
173,128,5,2,2,2,128,2,2,1.8370587749996048,,13150.0
173,128,5,2,2,2,128,2,3,1.9787046780002129,,13150.0
174,8,5,2,2,2,8,1,1,0.8996542659997431,47.0,
174,8,5,2,2,2,8,1,2,0.40125000899934093,47.0,
174,8,5,2,2,2,8,1,3,0.3803358189998107,47.0,
174,8,5,2,2,2,8,2,1,0.0006466580007327138,,152.0
174,8,5,2,2,2,8,2,2,0.14353046900032496,,152.0
174,8,5,2,2,2,8,2,3,0.1542391469993163,,152.0
174,16,5,2,2,2,16,1,1,2.121638632000213,109.0,
174,16,5,2,2,2,16,1,2,0.40428810299999896,109.0,
174,16,5,2,2,2,16,1,3,0.4131927030002771,109.0,
174,16,5,2,2,2,16,2,1,0.0012834110002586385,,452.0
174,16,5,2,2,2,16,2,2,0.19693551100044715,,452.0
174,16,5,2,2,2,16,2,3,0.19377299700045114,,452.0
174,32,5,2,2,2,32,1,1,4.8011687620000885,220.0,
174,32,5,2,2,2,32,1,2,0.5558799049995287,220.0,
174,32,5,2,2,2,32,1,3,0.442393710000033,220.0,
174,32,5,2,2,2,32,2,1,0.004096786999980395,,1116.0
174,32,5,2,2,2,32,2,2,0.3548803150006279,,1116.0
174,32,5,2,2,2,32,2,3,0.37154212099994766,,1116.0
174,64,5,2,2,2,64,1,1,9.722588955999527,458.0,
174,64,5,2,2,2,64,1,2,0.8217768399999841,458.0,
174,64,5,2,2,2,64,1,3,0.7175427930005753,458.0,
174,64,5,2,2,2,64,2,1,0.008631354000499414,,2444.0
174,64,5,2,2,2,64,2,2,1.647153548999995,,2444.0
174,64,5,2,2,2,64,2,3,1.261708637999618,,2444.0
174,128,5,2,2,2,128,1,1,22.99347645800026,973.0,
174,128,5,2,2,2,128,1,2,1.46480998899915,973.0,
174,128,5,2,2,2,128,1,3,1.6886124650000056,973.0,
174,128,5,2,2,2,128,2,1,0.03353258700008155,,5480.0
174,128,5,2,2,2,128,2,2,2.634112952999203,,5480.0
174,128,5,2,2,2,128,2,3,2.8057814339999823,,5480.0
175,8,5,2,2,2,8,1,1,0.7816320439997071,51.0,
175,8,5,2,2,2,8,1,2,0.32272982699942077,51.0,
175,8,5,2,2,2,8,1,3,0.32685452600071585,51.0,
175,8,5,2,2,2,8,2,1,0.000780289999966044,,132.0
175,8,5,2,2,2,8,2,2,0.14839015000052314,,132.0
175,8,5,2,2,2,8,2,3,0.1326171290002094,,132.0
175,16,5,2,2,2,16,1,1,2.1397316719994706,117.0,
175,16,5,2,2,2,16,1,2,0.36456667499987816,117.0,
175,16,5,2,2,2,16,1,3,0.3462184749996595,117.0,
175,16,5,2,2,2,16,2,1,0.0014923779999662656,,558.0
175,16,5,2,2,2,16,2,2,0.2273191839994979,,558.0
175,16,5,2,2,2,16,2,3,0.22169300299992756,,558.0
175,32,5,2,2,2,32,1,1,3.9953127419994416,231.0,
175,32,5,2,2,2,32,1,2,0.44322683999962464,231.0,
175,32,5,2,2,2,32,1,3,0.7570002519996706,231.0,
175,32,5,2,2,2,32,2,1,0.0025903480000124546,,1068.0
175,32,5,2,2,2,32,2,2,0.36693476400068903,,1068.0
175,32,5,2,2,2,32,2,3,0.36169801600044593,,1068.0
175,64,5,2,2,2,64,1,1,8.09573503699994,462.0,
175,64,5,2,2,2,64,1,2,0.6798033540007964,462.0,
175,64,5,2,2,2,64,1,3,0.6820180730001084,462.0,
175,64,5,2,2,2,64,2,1,0.010307525999451173,,2085.0
175,64,5,2,2,2,64,2,2,1.132068173999869,,2085.0
175,64,5,2,2,2,64,2,3,1.37800243699985,,2085.0
175,128,5,2,2,2,128,1,1,17.28966374400079,939.0,
175,128,5,2,2,2,128,1,2,1.1240289460001804,939.0,
175,128,5,2,2,2,128,1,3,1.135836548000043,939.0,
175,128,5,2,2,2,128,2,1,0.026481052999770327,,4146.0
175,128,5,2,2,2,128,2,2,2.29047619100038,,4146.0
175,128,5,2,2,2,128,2,3,2.5807515440001225,,4146.0
176,8,5,2,2,2,8,1,1,0.7442703329998039,27.0,
176,8,5,2,2,2,8,1,2,0.307753476000471,27.0,
176,8,5,2,2,2,8,1,3,0.3053853569999774,27.0,
176,8,5,2,2,2,8,2,1,0.0007321530001718202,,78.0
176,8,5,2,2,2,8,2,2,0.14070622899998853,,78.0
176,8,5,2,2,2,8,2,3,0.13692876400000387,,78.0
176,16,5,2,2,2,16,1,1,1.5775212409998858,57.0,
176,16,5,2,2,2,16,1,2,0.32887775800008967,57.0,
176,16,5,2,2,2,16,1,3,0.32853956899998593,57.0,
176,16,5,2,2,2,16,2,1,0.0010497089997443254,,132.0
176,16,5,2,2,2,16,2,2,0.1892234169999938,,132.0
176,16,5,2,2,2,16,2,3,0.19105188800040196,,132.0
176,32,5,2,2,2,32,1,1,3.78675192099945,129.0,
176,32,5,2,2,2,32,1,2,0.3856069000003117,129.0,
176,32,5,2,2,2,32,1,3,0.3854238179992535,129.0,
176,32,5,2,2,2,32,2,1,0.0026872970001932117,,408.0
176,32,5,2,2,2,32,2,2,0.41274530600003345,,408.0
176,32,5,2,2,2,32,2,3,0.4121639410004718,,408.0
176,64,5,2,2,2,64,1,1,7.38059023400001,257.0,
176,64,5,2,2,2,64,1,2,0.6042323900001065,257.0,
176,64,5,2,2,2,64,1,3,0.5332638840000072,257.0,
176,64,5,2,2,2,64,2,1,0.008524185000169382,,860.0
176,64,5,2,2,2,64,2,2,1.1061295139998037,,860.0
176,64,5,2,2,2,64,2,3,1.3890910399995846,,860.0
176,128,5,2,2,2,128,1,1,15.710768689999895,515.0,
176,128,5,2,2,2,128,1,2,1.086127020999811,515.0,
176,128,5,2,2,2,128,1,3,1.0503297189998193,515.0,
176,128,5,2,2,2,128,2,1,0.023528583999905095,,1740.0
176,128,5,2,2,2,128,2,2,2.2815059889999247,,1740.0
176,128,5,2,2,2,128,2,3,2.494320740999683,,1740.0
177,8,5,2,2,2,8,1,1,0.798379685999862,37.0,
177,8,5,2,2,2,8,1,2,0.34410212700004195,37.0,
177,8,5,2,2,2,8,1,3,0.3398271050000403,37.0,
177,8,5,2,2,2,8,2,1,0.0006832210001448402,,119.0
177,8,5,2,2,2,8,2,2,0.13985915400007798,,119.0
177,8,5,2,2,2,8,2,3,0.13463815700015402,,119.0
177,16,5,2,2,2,16,1,1,1.7477611449994583,85.0,
177,16,5,2,2,2,16,1,2,0.34628196300036507,85.0,
177,16,5,2,2,2,16,1,3,0.35054992500045046,85.0,
177,16,5,2,2,2,16,2,1,0.0011503089999678195,,288.0
177,16,5,2,2,2,16,2,2,0.19617445499989117,,288.0
177,16,5,2,2,2,16,2,3,0.2069480480004131,,288.0
177,32,5,2,2,2,32,1,1,3.974544455999421,182.0,
177,32,5,2,2,2,32,1,2,0.4193882099998518,182.0,
177,32,5,2,2,2,32,1,3,0.39621760600039124,182.0,
177,32,5,2,2,2,32,2,1,0.0027076879996457137,,914.0
177,32,5,2,2,2,32,2,2,0.36116759100059426,,914.0
177,32,5,2,2,2,32,2,3,0.38469458500003384,,914.0
177,64,5,2,2,2,64,1,1,9.962413578999985,410.0,
177,64,5,2,2,2,64,1,2,0.7179351839995434,410.0,
177,64,5,2,2,2,64,1,3,0.7122573070000726,410.0,
177,64,5,2,2,2,64,2,1,0.008328315000653674,,2325.0
177,64,5,2,2,2,64,2,2,1.3506561500007592,,2325.0
177,64,5,2,2,2,64,2,3,1.4456143560000783,,2325.0
177,128,5,2,2,2,128,1,1,17.11222474599981,735.0,
177,128,5,2,2,2,128,1,2,1.2397870100003274,735.0,
177,128,5,2,2,2,128,1,3,1.1363693459998103,735.0,
177,128,5,2,2,2,128,2,1,0.03306792000057612,,3566.0
177,128,5,2,2,2,128,2,2,2.342887229000553,,3566.0
177,128,5,2,2,2,128,2,3,2.6432292449999295,,3566.0
178,8,5,2,2,2,8,1,1,0.8095385399992665,54.0,
178,8,5,2,2,2,8,1,2,0.3159318260004511,54.0,
178,8,5,2,2,2,8,1,3,0.30999376399995526,54.0,
178,8,5,2,2,2,8,2,1,0.0008140340005411417,,156.0
178,8,5,2,2,2,8,2,2,0.138601641000605,,156.0
178,8,5,2,2,2,8,2,3,0.12935916199967323,,156.0
178,16,5,2,2,2,16,1,1,1.7213657490001424,128.0,
178,16,5,2,2,2,16,1,2,0.3311462930005291,128.0,
178,16,5,2,2,2,16,1,3,0.3188554609996572,128.0,
178,16,5,2,2,2,16,2,1,0.0013008819996684906,,474.0
178,16,5,2,2,2,16,2,2,0.16889392599932762,,474.0
178,16,5,2,2,2,16,2,3,0.1836518869995416,,474.0
178,32,5,2,2,2,32,1,1,3.6678189099993688,262.0,
178,32,5,2,2,2,32,1,2,0.4355652470003406,262.0,
178,32,5,2,2,2,32,1,3,0.37728213500031416,262.0,
178,32,5,2,2,2,32,2,1,0.0029448610002873465,,1022.0
178,32,5,2,2,2,32,2,2,0.4714927360000729,,1022.0
178,32,5,2,2,2,32,2,3,0.6283157600000777,,1022.0
178,64,5,2,2,2,64,1,1,7.71631135699954,516.0,
178,64,5,2,2,2,64,1,2,0.6198752680002144,516.0,
178,64,5,2,2,2,64,1,3,0.5994770940005765,516.0,
178,64,5,2,2,2,64,2,1,0.008939242000451486,,2116.0
178,64,5,2,2,2,64,2,2,0.8136590770000112,,2116.0
178,64,5,2,2,2,64,2,3,0.9351988919997893,,2116.0
178,128,5,2,2,2,128,1,1,14.198022030000175,1076.0,
178,128,5,2,2,2,128,1,2,1.016810142000395,1076.0,
178,128,5,2,2,2,128,1,3,1.2671504680001817,1076.0,
178,128,5,2,2,2,128,2,1,0.03121930599991174,,5092.0
178,128,5,2,2,2,128,2,2,1.78552357999979,,5092.0
178,128,5,2,2,2,128,2,3,2.094869567000387,,5092.0
179,8,5,2,2,2,8,1,1,0.45973606200004724,24.0,
179,8,5,2,2,2,8,1,2,0.17991387900019618,24.0,
179,8,5,2,2,2,8,1,3,0.1721742030003952,24.0,
179,8,5,2,2,2,8,2,1,0.00040484199962520506,,8.0
179,8,5,2,2,2,8,2,2,0.12720159299988154,,8.0
179,8,5,2,2,2,8,2,3,0.12957600800018554,,8.0
179,16,5,2,2,2,16,1,1,1.0161514250003165,56.0,
179,16,5,2,2,2,16,1,2,0.23770021899963467,56.0,
179,16,5,2,2,2,16,1,3,0.22163511500002642,56.0,
179,16,5,2,2,2,16,2,1,0.001002369000161707,,27.0
179,16,5,2,2,2,16,2,2,0.16239797300022474,,27.0
179,16,5,2,2,2,16,2,3,0.17240577800021128,,27.0
179,32,5,2,2,2,32,1,1,2.283637079000073,116.0,
179,32,5,2,2,2,32,1,2,0.4229233109999768,116.0,
179,32,5,2,2,2,32,1,3,0.268638104999809,116.0,
179,32,5,2,2,2,32,2,1,0.0026188810006715357,,58.0
179,32,5,2,2,2,32,2,2,0.3138294620002853,,58.0
179,32,5,2,2,2,32,2,3,0.31975538300048356,,58.0
179,64,5,2,2,2,64,1,1,4.421067854999819,236.0,
179,64,5,2,2,2,64,1,2,0.44684554699961154,236.0,
179,64,5,2,2,2,64,1,3,0.3792385529995954,236.0,
179,64,5,2,2,2,64,2,1,0.006719774999510264,,119.0
179,64,5,2,2,2,64,2,2,0.7479863110002043,,119.0
179,64,5,2,2,2,64,2,3,0.8674008030002369,,119.0
179,128,5,2,2,2,128,1,1,8.529476718999831,470.0,
179,128,5,2,2,2,128,1,2,0.7016302219999488,470.0,
179,128,5,2,2,2,128,1,3,0.6627575370002887,470.0,
179,128,5,2,2,2,128,2,1,0.0245941879993552,,240.0
179,128,5,2,2,2,128,2,2,1.5532679340003597,,240.0
179,128,5,2,2,2,128,2,3,1.7174570110000786,,240.0
180,8,5,2,2,2,8,1,1,0.7571963919999689,29.0,
180,8,5,2,2,2,8,1,2,0.4063523859995257,29.0,
180,8,5,2,2,2,8,1,3,0.4057518189993061,29.0,
180,8,5,2,2,2,8,2,1,0.0007732770000075107,,44.0
180,8,5,2,2,2,8,2,2,0.15574656999979197,,44.0
180,8,5,2,2,2,8,2,3,0.1348841849994642,,44.0
180,16,5,2,2,2,16,1,1,1.3501671799995165,58.0,
180,16,5,2,2,2,16,1,2,0.3265647180005544,58.0,
180,16,5,2,2,2,16,1,3,0.3031999380000343,58.0,
180,16,5,2,2,2,16,2,1,0.0009312629999840283,,86.0
180,16,5,2,2,2,16,2,2,0.18741535099979956,,86.0
180,16,5,2,2,2,16,2,3,0.1837531389992364,,86.0
180,32,5,2,2,2,32,1,1,3.8170442939999703,130.0,
180,32,5,2,2,2,32,1,2,0.4171432190005362,130.0,
180,32,5,2,2,2,32,1,3,0.3518784180005241,130.0,
180,32,5,2,2,2,32,2,1,0.00256630799958657,,254.0
180,32,5,2,2,2,32,2,2,0.37168081199979497,,254.0
180,32,5,2,2,2,32,2,3,0.376341795999906,,254.0
180,64,5,2,2,2,64,1,1,6.814842427999793,270.0,
180,64,5,2,2,2,64,1,2,0.5878624879997005,270.0,
180,64,5,2,2,2,64,1,3,0.5436866660002124,270.0,
180,64,5,2,2,2,64,2,1,0.006795646999307792,,580.0
180,64,5,2,2,2,64,2,2,1.1902929420002692,,580.0
180,64,5,2,2,2,64,2,3,1.2492093239998212,,580.0
180,128,5,2,2,2,128,1,1,15.060234772000513,542.0,
180,128,5,2,2,2,128,1,2,0.9823918279998907,542.0,
180,128,5,2,2,2,128,1,3,0.9652955330002442,542.0,
180,128,5,2,2,2,128,2,1,0.024687790999450954,,1174.0
180,128,5,2,2,2,128,2,2,2.388107656000102,,1174.0
180,128,5,2,2,2,128,2,3,2.506034121999619,,1174.0
181,8,5,2,2,2,8,1,1,0.6073830109999108,32.0,
181,8,5,2,2,2,8,1,2,0.19683236500077328,32.0,
181,8,5,2,2,2,8,1,3,0.1994994080005199,32.0,
181,8,5,2,2,2,8,2,1,0.0003597999993871781,,48.0
181,8,5,2,2,2,8,2,2,0.1329718219994902,,48.0
181,8,5,2,2,2,8,2,3,0.136326150000059,,48.0
181,16,5,2,2,2,16,1,1,1.3692733219995716,72.0,
181,16,5,2,2,2,16,1,2,0.30608621800001856,72.0,
181,16,5,2,2,2,16,1,3,0.3054203410001719,72.0,
181,16,5,2,2,2,16,2,1,0.000973799000348663,,140.0
181,16,5,2,2,2,16,2,2,0.18275531899962516,,140.0
181,16,5,2,2,2,16,2,3,0.1912743879993286,,140.0
181,32,5,2,2,2,32,1,1,3.2199352899997393,158.0,
181,32,5,2,2,2,32,1,2,0.38528949200008356,158.0,
181,32,5,2,2,2,32,1,3,0.34590435799964325,158.0,
181,32,5,2,2,2,32,2,1,0.0027320929993948084,,350.0
181,32,5,2,2,2,32,2,2,0.3579212209997422,,350.0
181,32,5,2,2,2,32,2,3,0.3819728409998788,,350.0
181,64,5,2,2,2,64,1,1,6.06309439800043,306.0,
181,64,5,2,2,2,64,1,2,0.5391725899999074,306.0,
181,64,5,2,2,2,64,1,3,0.5606821700002911,306.0,
181,64,5,2,2,2,64,2,1,0.006372804999955406,,674.0
181,64,5,2,2,2,64,2,2,1.0404261399999086,,674.0
181,64,5,2,2,2,64,2,3,1.2080204379999486,,674.0
181,128,5,2,2,2,128,1,1,12.999173540999436,640.0,
181,128,5,2,2,2,128,1,2,0.9602610680003636,640.0,
181,128,5,2,2,2,128,1,3,1.2947024169998258,640.0,
181,128,5,2,2,2,128,2,1,0.02437439400000585,,1548.0
181,128,5,2,2,2,128,2,2,2.189104908000445,,1548.0
181,128,5,2,2,2,128,2,3,2.3208066220004184,,1548.0
182,8,5,2,2,2,8,1,1,0.8166649490003692,48.0,
182,8,5,2,2,2,8,1,2,0.31246278599974175,48.0,
182,8,5,2,2,2,8,1,3,0.31846041300013894,48.0,
182,8,5,2,2,2,8,2,1,0.0006146279993117787,,132.0
182,8,5,2,2,2,8,2,2,0.13995974199951888,,132.0
182,8,5,2,2,2,8,2,3,0.13948852100020304,,132.0
182,16,5,2,2,2,16,1,1,1.773189378999632,108.0,
182,16,5,2,2,2,16,1,2,0.3359061370001655,108.0,
182,16,5,2,2,2,16,1,3,0.3409365739998975,108.0,
182,16,5,2,2,2,16,2,1,0.0016150249994097976,,530.0
182,16,5,2,2,2,16,2,2,0.19167518199992628,,530.0
182,16,5,2,2,2,16,2,3,0.18623841800035734,,530.0
182,32,5,2,2,2,32,1,1,3.251436346000446,220.0,
